tm,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,ss_day_n_stations,cdd_18,hdd_18,cdd_18_ma3,hdd_18_ma3,cdd_18_ma7,hdd_18_ma7,feels_like_max,feels_like_min,ta_hourly_max,ta_hourly_min,heat_feels_th_2day_adv,heat_feels_th_2day_wrn,cold_th_2day_adv,cold_th_2day_wrn,dow,month,is_weekend,is_holiday,pop_total,ip_total
2010-01-18,0.0667835221651829,6.129451683364913,-5.802234651325785,64.57805773163513,1.22174915203533,0.0,3.7633158434454743,16,0.0,17.93321647783482,0.0,20.5180156184948,0.0,22.794380327763776,4.42219698895518,-6.332694107989566,5.488707022094883,-5.259640730065794,0,0,0,0,0,1,0,0,50515666,79.3
2010-01-19,4.091583769280599,9.768496420496556,-2.591910578789556,69.15614170265512,1.654137526366572,0.9440461380831836,5.111207204513546,16,0.0,13.9084162307194,0.0,17.619917776926204,0.0,21.27149310727827,8.093978732871205,-3.7435987800871566,9.25202998214454,-2.158046046547222,0,0,0,0,1,1,0,0,50515666,79.3
2010-01-20,7.824797149066581,10.379848724552094,4.841387206495501,93.90843700249336,1.7620435292291292,11.10442078502933,0.0045233888433738,16,0.0,10.17520285093342,0.0,14.005611853162549,0.0,18.7761128574592,9.18274439044614,4.725967026892459,9.835645827177643,6.250854598254722,0,0,0,0,2,1,0,0,50515666,79.3
2010-01-21,-0.1087056617248212,6.002304396026368,-4.65243687176172,62.959185481193046,3.689303035220793,1.6826300993438337,7.591994299352602,16,0.0,18.10870566172482,0.0,14.064108247792548,0.0,17.784661916845476,3.4811074056656306,-8.639033033387493,5.759928203262721,-4.106198643406976,0,0,0,0,3,1,0,0,50515666,79.3
2010-01-22,-4.133952320850326,-0.3273623453761856,-6.70670400346696,50.05335229075269,3.161770485219374,0.0,8.149528932272219,16,0.0,22.133952320850327,0.0,16.805953611169524,0.0,17.982903417101763,-5.253552328800005,-11.455466085750022,-0.8442586959063355,-6.518074921550076,0,0,0,0,4,1,0,0,50515666,79.3
2010-01-23,-3.289990809979619,1.209527951190427,-7.138485902571288,54.16115615698302,2.212565414855659,0.0556301346200205,8.462862491014175,16,0.0,21.28999080997962,0.0,20.51088293085159,0.0,17.795372139180973,-2.967774529577345,-9.78494217789503,0.5756627439099771,-6.845977214276454,0,0,0,0,5,1,1,0,50515666,79.3
2010-01-24,0.7911868646847089,5.530138543555969,-4.696504258698674,64.9798687698188,2.163128721296081,0.0060568062192825,6.413392011895874,16,0.0,17.208813135315292,0.0,20.210918755381744,0.0,17.251185355336812,2.084430226275625,-6.205511064435608,5.021366359893182,-3.8914003153002055,0,0,0,0,6,1,1,0,50515666,79.3
2010-01-25,-0.3067919445029199,4.753119066073479,-5.259545322039303,51.83186353714505,3.29415436391554,0.0045233888433738,8.208787123582614,16,0.0,18.30679194450292,0.0,18.93519862993261,0.0,17.304553279146543,0.8175387186165506,-9.362535592572367,2.4711825436489328,-4.66792720697773,0,0,0,0,0,1,0,0,50515666,79.3
2010-01-26,-2.5741414594038994,3.3830994052419268,-7.909263391677341,51.675868220761416,1.942517345015305,0.0,9.250553521357118,16,0.0,20.5741414594039,0.0,18.696582179740705,0.0,18.256799740387187,-0.1094890937046193,-10.64967601575252,2.727655808794045,-7.45303659066872,0,0,0,0,1,1,0,0,50515666,79.3
2010-01-27,1.5351148849546974,6.27528076141765,-4.377463058687573,73.09920841784006,1.8018808165371891,6.843731752442888,3.6915581336688703,16,0.0,16.464885115045302,0.0,18.44860617298404,0.0,19.15532577811745,3.5518568703473004,-6.556313527341271,5.362127770422739,-3.8115780538259134,0,0,0,0,2,1,0,0,50515666,79.3
2010-01-28,2.2686367611188154,5.811441822819869,-1.7524125347570392,65.78993184807258,2.9953748466861723,0.0314852901276209,6.958644799417274,16,0.0,15.731363238881183,0.0,17.590129937776798,0.0,18.815705431996932,1.9500980737723344,-4.698498771000916,4.960614673475744,-1.0165485039829034,0,0,0,0,3,1,0,0,50515666,79.3
2010-01-29,-0.1643589139258312,4.135039468746186,-4.836833921975805,55.14319938887864,2.5509261404175074,0.0061348414173139,5.852601749326634,16,0.0,18.16435891392583,0.0,16.786869089284107,0.0,18.24862065957915,-0.0769573702289747,-6.841386183224947,3.5198938820285925,-4.2468975921251815,0,0,0,0,4,1,0,0,50515666,79.3
2010-01-30,1.8159700062154955,6.797302605096797,-2.790731853362081,66.29965683714825,1.5706402603897165,0.0981682929806366,3.126766266924007,16,0.0,16.184029993784506,0.0,16.693250715530507,0.0,17.519197685836993,4.327761133679611,-2.59177007567755,6.031306333761881,-2.3892767206117784,0,0,0,0,5,1,1,0,50515666,79.3
