tm,cdd_18,hdd_18,cdd_18_ma3,hdd_18_ma3,cdd_18_ma7,hdd_18_ma7
2012-12-25,0.0,23.706226344634413,0.0,24.17111926255974,0.0,21.63127701591696
2012-12-26,0.0,26.538365495497075,0.0,25.047160535035733,0.0,22.149849289154634
2012-12-27,0.0,22.30128908003003,0.0,24.1819603067205,0.0,22.479528886250964
2012-12-28,0.0,18.599399021815696,0.0,22.479684532447596,0.0,22.660284227949028
2012-12-29,0.0,17.56438499621734,0.0,19.48835769935435,0.0,22.502399483034193
2012-12-30,0.0,22.965929568720206,0.0,19.709904528917743,0.0,22.367497753127214
2012-12-31,0.0,24.64617837676614,0.0,21.72549764723456,0.0,22.331681840525842
2013-01-01,0.0,20.65587723800549,0.0,22.75599506116394,0.0,21.895917682435996
2013-01-02,0.0,25.582403156906164,0.0,23.628152923892596,0.0,21.759351634065865
2013-01-03,0.0,28.550194921095624,0.0,24.92949177200242,0.0,22.652052468503808
2013-01-04,0.0,27.33930178923508,0.0,27.157299955745618,0.0,23.90061000670658
2013-01-05,0.0,23.98441533242801,0.0,26.624637347586233,0.0,24.817757197593814
2013-01-06,0.0,22.573696876837488,0.0,24.63247133283352,0.0,24.761723955896286
2013-01-07,0.0,22.0785456274491,0.0,22.87888594557153,0.0,24.39491927742242
2013-01-08,0.0,21.24499603579976,0.0,21.965746180028777,0.0,24.47907910567875
2013-01-09,0.0,24.24267024977365,0.0,22.522070637674165,0.0,24.2876886903741
2013-01-10,0.0,24.881815528038373,0.0,23.45649393787059,0.0,23.763634491365924
2013-01-11,0.0,21.189616789023027,0.0,23.43803418894501,0.0,22.8851080627642
2013-01-12,0.0,17.295342258785205,0.0,21.122258191948863,0.0,21.929526195100944
2013-01-13,0.0,18.193099395689952,0.0,18.892686147832723,0.0,21.30372655493701
2013-01-14,0.0,18.85307268390034,0.0,18.11383811279183,0.0,20.842944705858617
2013-01-15,0.0,19.395151288495597,0.0,18.813774456028625,0.0,20.57868117052945
2013-01-16,0.0,18.828898629669627,0.0,19.02570753402185,0.0,19.805285224800304
2013-01-17,0.0,21.700692025568372,0.0,19.97491398124453,0.0,19.35083901016173
2013-01-18,0.0,21.332566276017563,0.0,20.620718977085186,0.0,19.371260365446666
2013-01-19,0.0,17.541399339709933,0.0,20.19155254709862,0.0,19.40641137700734
2013-01-20,0.0,15.783502026525916,0.0,18.219155880751135,0.0,19.06218318141248
2013-01-21,0.0,14.096822138232536,0.0,15.807241168156125,0.0,18.38271881774565
2013-01-22,0.0,13.968228439221619,0.0,14.616184201326687,0.0,17.607444124992224
2013-01-23,0.0,15.30780217413804,0.0,14.457617583864062,0.0,17.10443034563057
2013-01-24,0.0,17.44884272473785,0.0,15.574957779365832,0.0,16.497023302654778
2013-01-25,0.0,23.6799650940764,0.0,18.812203330984094,0.0,16.832365990948897
2013-01-26,0.0,24.327907085880586,0.0,21.818904968231607,0.0,17.801867097544708
2013-01-27,0.0,23.33108341855609,0.0,23.779651866171022,0.0,18.880093010691873
2013-01-28,0.0,19.986176727091284,0.0,22.548389077175983,0.0,19.72142938052884
2013-01-29,0.0,14.874048174961285,0.0,19.39710277353622,0.0,19.850832199920223
2013-01-30,0.0,12.59612711900714,0.0,15.8187840070199,0.0,19.463450049187234
2013-01-31,0.0,10.431092274384099,0.0,12.633755856117503,0.0,18.46091427056527
2013-02-01,0.0,9.692894225571926,0.0,10.906704539654385,0.0,16.462761289350343
2013-02-02,0.0,16.23308808549337,0.0,12.119024861816461,0.0,15.306358575009313
2013-02-03,0.0,18.747703787824765,0.0,14.891228699630018,0.0,14.65159005633341
2013-02-04,0.0,16.742986773765157,0.0,17.24125954902776,0.0,14.18827720585825
2013-02-05,0.0,17.433496351091872,0.0,17.641395637560596,0.0,14.553912659591191
2013-02-06,0.0,17.540168217322996,0.0,17.23888378072667,0.0,15.260204245064884
2013-02-07,0.0,25.538420007656015,0.0,20.170694858690293,0.0,17.418393921246587
2013-02-08,0.0,27.212586446735006,0.0,23.430391557238,0.0,19.921207095698456
2013-02-09,0.0,23.628072920010126,0.0,25.459693124800378,0.0,20.97763350062942
2013-02-10,0.0,20.196168467061646,0.0,23.678942611268923,0.0,21.18455702623469
2013-02-11,0.0,21.466426758264618,0.0,21.763556048445462,0.0,21.859334166877467
2013-02-12,0.0,20.18091335204861,0.0,20.614502859124954,0.0,22.25182230987129
2013-02-13,0.0,18.842678327368148,0.0,20.16333947922712,0.0,22.43789518273488
2013-02-14,0.0,15.973439248306214,0.0,18.33234364257432,0.0,21.07146935997062
2013-02-15,0.0,17.077245537539667,0.0,17.297787704404673,0.0,19.623563515799862
2013-02-16,0.0,19.545565000750955,0.0,17.53208326219894,0.0,19.040348098762838
2013-02-17,0.0,15.374074992731437,0.0,17.33229517700735,0.0,18.35147760242995
2013-02-18,0.0,15.59426735601991,0.0,16.837969116500762,0.0,17.512597687823565
2013-02-19,0.0,18.78201306442876,0.0,16.583451804393366,0.0,17.312754789592155
2013-02-20,0.0,20.632720905931063,0.0,18.336333775459906,0.0,17.568475157958286
2013-02-21,0.0,18.347532687909222,0.0,19.254088886089676,0.0,17.90763136361586
2013-02-22,0.0,16.19314663133513,0.0,18.3911334083918,0.0,17.781331519872353
2013-02-23,0.0,17.810375647642307,0.0,17.45035165562888,0.0,17.533447326571117
2013-02-24,0.0,16.04086304687842,0.0,16.681461775285282,0.0,17.62870276287783
2013-02-25,0.0,14.156323032839326,0.0,16.00252057578668,0.0,17.423282145280602
2013-02-26,0.0,12.46569504865358,0.0,14.22096037612377,0.0,16.520951000169863
2013-02-27,0.0,12.775823061612458,0.0,13.132613714368452,0.0,15.398537022410064
2013-02-28,0.0,9.954589042554382,0.0,11.7320357176068,0.0,14.199545073073656
2013-03-01,0.0,14.718343061480274,0.0,12.482918388549033,0.0,13.988858848808677
2013-03-02,0.0,17.724191005251456,0.0,14.132374369762033,0.0,13.976546757038559
2013-03-03,0.0,16.64057658851097,0.0,16.361036885080896,0.0,14.062220120128922
2013-03-04,0.0,14.30194393148276,0.0,16.222237175081723,0.0,14.083023105649412
2013-03-05,0.0,13.409611551394221,0.0,14.784044023795978,0.0,14.217868320326646
2013-03-06,0.0,9.704494513580894,0.0,12.472016665485953,0.0,13.77910709917928
2013-03-07,0.0,8.873946283077595,0.0,10.662684116017564,0.0,13.624729562111169
2013-03-08,0.0,8.4601058479692,0.0,9.012848881542558,0.0,12.730695674466729
2013-03-09,0.0,4.173471711202328,0.0,7.169174614083036,0.0,10.79487863245971
2013-03-10,0.0,13.46536445584281,0.0,8.699647338338107,0.0,10.3412768992214
2013-03-11,0.0,13.270131570150824,0.0,10.30298924573198,0.0,10.193875133316839
2013-03-12,0.0,9.344458898252487,0.0,12.026651641415368,0.0,9.613139040010877
2013-03-13,0.0,11.356724779265706,0.0,11.323771749222999,0.0,9.849171935108709
2013-03-14,0.0,13.460665644234702,0.0,11.387283107250958,0.0,10.50441755813115
2013-03-15,0.0,12.635336151803092,0.0,12.484242191767827,0.0,11.100879030107421
2013-03-16,0.0,10.704500743359656,0.0,12.266834179799146,0.0,12.033883177558469
2013-03-17,0.0,9.14912704394085,0.0,10.829654646367862,0.0,11.417277833001043
2013-03-18,0.0,8.399181468469145,0.0,9.417603085256543,0.0,10.72142781847509
2013-03-19,0.0,7.958306341373152,0.0,8.502204951261042,0.0,10.523406024635184
2013-03-20,0.0,12.707121014508331,0.0,9.688202941450204,0.0,10.716319772526989
2013-03-21,0.0,15.540395219041741,0.0,12.068607524974402,0.0,11.013423997499425
2013-03-22,0.0,13.044300881654486,0.0,13.763939038401512,0.0,11.071847530335337
2013-03-23,0.0,11.53157687921443,0.0,13.372090993303546,0.0,11.190001264028878
2013-03-24,0.0,11.625338115571708,0.0,12.067071958813536,0.0,11.543745702833286
2013-03-25,0.0,13.818576420076216,0.0,12.32516380495411,0.0,12.317944981634296
2013-03-26,0.0,12.78490211944074,0.0,12.74293888502955,0.0,13.00745866421538
2013-03-27,0.0,9.62561644746065,0.0,12.076364995659196,0.0,12.56724372606571
2013-03-28,0.0,9.161903098079152,0.0,10.524140554993508,0.0,11.656030565928196
2013-03-29,0.0,11.04911279522841,0.0,9.9455441135894,0.0,11.371003696438759
2013-03-30,0.0,11.653415992420872,0.0,10.621477295242805,0.0,11.388409284039678
2013-03-31,0.0,10.823749087897628,0.0,11.175425958515632,0.0,11.273896565800523
2013-04-01,0.0,8.152590617128032,0.0,10.209918565815505,0.0,10.464470022522212
2013-04-02,0.0,9.968101645821127,0.0,9.648147116948925,0.0,10.062069954862267
2013-04-03,0.0,8.83716259740165,0.0,8.98595162011693,0.0,9.949433690568124
2013-04-04,0.0,5.477363582657,0.0,8.094209275293252,0.0,9.423070902650675
2013-04-05,0.0,3.836215338618697,0.0,6.050247172892443,0.0,8.39265698027786
2013-04-06,0.0,9.498232923058934,0.0,6.270603948111538,0.0,8.084773684654724
2013-04-07,0.0,12.606633949834407,0.0,8.64702740383734,0.0,8.339471522074264
2013-04-08,0.0,9.52500827948548,0.0,10.543291717459601,0.0,8.535531188125328
2013-04-09,0.0,10.108822713968905,0.0,10.746821647762923,0.0,8.555634197860725
2013-04-10,0.0,12.233657852142404,0.0,10.622496281865592,0.0,9.040847805680832
2013-04-11,0.0,11.026789609049711,0.0,11.123090058387,0.0,9.833622952308362
2013-04-12,0.0,10.690039723736497,0.0,11.316829061642864,0.0,10.812740721610906
2013-04-13,0.0,6.075952062615034,0.0,9.264260465133743,0.0,10.323843455833204
2013-04-14,0.0,7.469537095565697,0.0,8.078509627305737,0.0,9.589972476651962
2013-04-15,0.0,9.851724478433484,0.0,7.7990712122047325,0.0,9.63664621935882
2013-04-16,0.0,2.6105982986838043,0.0,6.643953290894323,0.0,8.565471302889518
2013-04-17,0.0,4.40186586566756,0.0,5.621396214261611,0.0,7.446643876250255
2013-04-18,0.0,5.6917650850152715,0.0,4.234743083122206,0.0,6.684497515673907
2013-04-19,0.0,8.07621419434169,0.0,6.056615048341501,0.0,6.3110938686175055
2013-04-20,0.0,11.661879905547487,0.0,8.476619728301477,0.0,7.109083560464998
2013-04-21,0.0,8.793178798971793,0.0,9.510424299620318,0.0,7.298175232380156
2013-04-22,0.0,6.403687810026092,0.0,8.95291550484845,0.0,6.8055985654648135
2013-04-23,0.0,6.875168152698338,0.0,7.357344920565402,0.0,7.414822830324033
2013-04-24,0.0,4.6711333365649,0.0,5.9833297664297715,0.0,7.453289611880796
2013-04-25,0.0,7.4704296961547705,0.0,6.3389103951393295,0.0,7.707384556329296
2013-04-26,0.0,6.184812237381642,0.0,6.108791756700431,0.0,7.437184276763575
2013-04-27,0.0,5.591249102513951,0.0,6.415497012016782,0.0,6.569951304901641
2013-04-28,0.0,1.7756207834727107,0.0,4.517227374456096,0.0,5.5674430169732005
2013-04-29,0.0,3.6281874317909235,0.0,3.6650191059258557,0.0,5.1709429629396055
2013-04-30,0.0,4.630100112701127,0.0,3.344636109321581,0.0,4.850218957225718
2013-05-01,0.0,5.413135169793646,0.0,4.557140904761893,0.0,4.956219219115539
2013-05-02,0.0,5.372838559585212,0.0,5.1386912806933225,0.0,4.656563342462745
2013-05-03,0.0,5.259742694494298,0.0,5.348572141291046,0.0,4.524410550621695
2013-05-04,0.0,4.008642938118538,0.0,4.8804080640660095,0.0,4.298323955708065
2013-05-05,0.0,3.1035691587469945,0.0,4.123984930453271,0.0,4.488030866461534
2013-05-06,0.0,2.012264613939587,0.0,3.0414922369350337,0.0,4.257184749625629
2013-05-07,0.0,0.6925148562918615,0.0,1.936116209659475,0.0,3.6946725701385907
2013-05-08,0.2815874606481117,0.0,0.09386248688270389,0.9015931567438104,0.040226780092587386,2.9213675458823554
2013-05-09,0.008637926529384998,0.0,0.09674179572583223,0.23083828543061458,0.04146076959678524,2.1538191802273254
2013-05-10,0.0,2.9199881591185726,0.09674179572583223,0.9733293863728516,0.04146076959678524,1.8195685323165076
2013-05-11,0.12254045020181081,0.0,0.04372612557706527,0.9733293863728516,0.05896654819704393,1.246905255442431
2013-05-12,1.8431781057964507,0.0,0.6552395186660872,0.9733293863728516,0.32227770616796547,0.8035382327642887
2013-05-13,3.3484840079760545,0.0,1.7714008546581053,0.0,0.800632564450259,0.5160718593443477
2013-05-14,2.2089355050323682,0.0,2.466865872934958,0.0,1.116194779454883,0.4171411655883675
2013-05-15,1.2549657271243717,0.0,2.2707950800442647,0.0,1.2552488175229202,0.4171411655883675
2013-05-16,1.9728807445340237,0.0,1.8122606588969212,0.0,1.5358549343807257,0.4171411655883675
2013-05-17,0.5781617315093115,0.0,1.2686694010559023,0.0,1.6184494674534844,0.0
2013-05-18,0.0,0.04908642914655559,0.850347492014445,0.01636214304884594,1.6009436888532258,0.0070123470209365124
2013-05-19,0.0,1.3210043443614552,0.1927205771697705,0.45669692450266436,1.3376325308823043,0.19572725335828725
2013-05-20,0.0,2.2082346979397247,0.0,1.1927751571492393,0.8592776726000108,0.5111893530639622
2013-05-21,0.052534238216836115,0.0,0.01751141273894537,1.1764130141003875,0.5512203487692204,0.5111893530639622
2013-05-22,1.9274811281796786,0.0,0.6600051221321716,0.736078232646569,0.6472939774914072,0.5111893530639622
2013-05-23,3.3196010192355914,0.0,1.7665387952107021,0.0,0.8396825881630596,0.5111893530639622
2013-05-24,3.166190980887645,0.0,2.8044243761009717,0.0,1.2094010523599645,0.5111893530639622
2013-05-25,4.926514382273329,0.0,3.8041021274655216,0.0,1.9131888212561543,0.5041770060430257
2013-05-26,4.991169636660555,0.0,4.361291666607176,0.0,2.626213055064805,0.31546209970567496
2013-05-27,1.950400329767639,0.0,3.9560281162338407,0.0,2.904841673603039,0.0
2013-05-28,1.4451931165911205,0.0,2.7955876943397713,0.0,3.1037929419422228,0.0
2013-05-29,0.0,0.6181177902556421,1.1318644821195865,0.20603926341854142,2.8284384950594115,0.08830254146509173
2013-05-30,1.527195782412388,0.0,0.9907962996678362,0.20603926341854142,2.572380604084668,0.08830254146509173
2013-05-31,2.3538783648015595,0.0,1.2936913824046492,0.20603926341854142,2.4563359446437985,0.08830254146509173
2013-06-01,2.3581121897118784,0.0,2.079728778975275,0.0,2.0894213457064486,0.08830254146509173
2013-06-02,3.2755819187260897,0.0,2.662524157746509,0.0,1.844337386001525,0.08830254146509173
2013-06-03,2.6414053133364455,0.0,2.7583664739248044,0.0,1.9430523836542117,0.08830254146509173
2013-06-04,4.637138444787929,0.0,3.518041892283488,0.0,2.399044573396613,0.08830254146509173
2013-06-05,5.6605609033906426,0.0,4.313034887171672,0.0,3.2076961310238477,0.0
2013-06-06,5.441250736217679,0.0,5.24631669479875,0.0,3.766846838710318,0.0
2013-06-07,5.8025694454614865,0.0,5.634793695023269,0.0,4.259516993090307,0.0
2013-06-08,5.882208690431856,0.0,5.708676290703674,0.0,4.762959350336018,0.0
2013-06-09,6.726888736053542,0.0,6.137222290648961,0.0,5.2560031813827965,0.0
2013-06-10,7.039626001704317,0.0,6.549574476063238,0.0,5.884320422578207,0.0
2013-06-11,4.698265417240787,0.0,6.154926718332882,0.0,5.893052847214331,0.0
2013-06-12,2.876961732596488,0.0,4.871617717180531,0.0,5.495395822815165,0.0
2013-06-13,4.562373133517891,0.0,4.045866761118389,0.0,5.369841879572339,0.0
2013-06-14,5.2474623575004,0.0,4.228932407871593,0.0,5.290540867006468,0.0
2013-06-15,6.160364370100229,0.0,5.323399953706173,0.0,5.330277392673379,0.0
2013-06-16,5.26377241495808,0.0,5.557199714186236,0.0,5.121260775374028,0.0
2013-06-17,5.538486896630214,0.0,5.654207893896174,0.0,4.906812331792013,0.0
2013-06-18,4.492780374702992,0.0,5.098346562097095,0.0,4.877457325715184,0.0
2013-06-19,5.793496406233022,0.0,5.274921225855409,0.0,5.294105136234689,0.0
2013-06-20,6.8936058946925165,0.0,5.726627558542844,0.0,5.627138387831065,0.0
2013-06-21,6.7947842438531545,0.0,6.493962181592898,0.0,5.848184371595743,0.0
2013-06-22,5.926758006512237,0.0,6.538382715019303,0.0,5.814812033940318,0.0
2013-06-23,4.068312648779703,0.0,5.596618299715032,0.0,5.644032067343405,0.0
2013-06-24,5.141739545073225,0.0,5.045603400121721,0.0,5.587353874263835,0.0
2013-06-25,5.5920327660551905,0.0,4.934028319969372,0.0,5.744389930171293,0.0
2013-06-26,5.6289600319020785,0.0,5.454244114343498,0.0,5.720884733838302,0.0
2013-06-27,6.00329479623997,0.0,5.741429198065746,0.0,5.593697434059365,0.0
2013-06-28,6.536864416647585,0.0,6.056373081596544,0.0,5.556851744458569,0.0
2013-06-29,7.505388899414143,0.0,6.681849370767233,0.0,5.782370443444557,0.0
2013-06-30,8.268921770970827,0.0,7.437058362344185,0.0,6.382457460900431,0.0
2013-07-01,8.148902175520458,0.0,7.974404281968476,0.0,6.812052122392893,0.0
2013-07-02,7.280458521493589,0.0,7.899427489328292,0.0,7.053255801741236,0.0
2013-07-03,7.343647679770115,0.0,7.591002792261388,0.0,7.2982111800080975,0.0
2013-07-04,6.912446147659075,0.0,7.178850782974259,0.0,7.428089944496541,0.0
2013-07-05,6.50502334280111,0.0,6.920372390076767,0.0,7.423541219661331,0.0
2013-07-06,6.92811624884488,0.0,6.781861913101689,0.0,7.341073698151436,0.0
2013-07-07,6.616806204781412,0.0,6.683315265475801,0.0,7.105057188695805,0.0
2013-07-08,7.6290980275632485,0.0,7.05800682706318,0.0,7.030799453273346,0.0
2013-07-09,8.084235937872936,0.0,7.443380056739199,0.0,7.145624798470396,0.0
2013-07-10,8.610706514203532,0.0,8.108013493213239,0.0,7.326633203389457,0.0
2013-07-11,8.255180392473303,0.0,8.316707614849923,0.0,7.51845238122006,0.0
2013-07-12,7.468100848033991,0.0,8.111329251570275,0.0,7.6560348819676145,0.0
2013-07-13,8.102005539028067,0.0,7.94176225984512,0.0,7.823733351993785,0.0
2013-07-14,7.5243321001591035,0.0,7.6981461624070535,0.0,7.953379908476312,0.0
2013-07-15,8.74239634677637,0.0,8.122911328654514,0.0,8.112422525506759,0.0
2013-07-16,9.48209340628365,0.0,8.582940617739707,0.0,8.312116449565432,0.0
2013-07-17,7.649254578422973,0.0,8.624581443827664,0.0,8.17476617302535,0.0
2013-07-18,8.382064627286844,0.0,8.50447087066449,0.0,8.192892492284429,0.0
2013-07-19,9.104166849900228,0.0,8.378495351870015,0.0,8.426616206836748,0.0
2013-07-20,9.584307396524792,0.0,9.023512957903955,0.0,8.638373615050567,0.0
2013-07-21,9.403979553733123,0.0,9.36415126671938,0.0,8.906894679846854,0.0
2013-07-22,9.546060187992644,0.0,9.51144904608352,0.0,9.021703800020608,0.0
2013-07-23,8.26122227086071,0.0,9.070420670862159,0.0,8.84729363781733,0.0
2013-07-24,7.752716624473557,0.0,8.519999694442303,0.0,8.862073930110272,0.0
2013-07-25,8.456563133518472,0.0,8.15683400961758,0.0,8.872716573857646,0.0
2013-07-26,8.85305347248277,0.0,8.354111076824934,0.0,8.836843234226581,0.0
2013-07-27,8.478728913171668,0.0,8.596115173057637,0.0,8.67890345089042,0.0
2013-07-28,7.929741630582587,0.0,8.420508005412342,0.0,8.468298033297486,0.0
2013-07-29,9.057598494982415,0.0,8.48868967957889,0.0,8.398517791438882,0.0
2013-07-30,8.454907764371129,0.0,8.480749296645376,0.0,8.426187147654657,0.0
2013-07-31,9.011095707215084,0.0,8.841200655522876,0.0,8.605955588046303,0.0
2013-08-01,9.904822544869297,0.0,9.123608672151837,0.0,8.812849789667851,0.0
2013-08-02,9.682428064289027,0.0,9.532782105457803,0.0,8.931331874211603,0.0
2013-08-03,10.111819700973339,0.0,9.899690103377221,0.0,9.164630558183267,0.0
2013-08-04,9.853714163398084,0.0,9.88265397622015,0.0,9.43948377715691,0.0
2013-08-05,9.958011652893049,0.0,9.97451517242149,0.0,9.568114228287001,0.0
2013-08-06,9.15931254645568,0.0,9.657012787582271,0.0,9.668743482870509,0.0
2013-08-07,10.992302394634251,0.0,10.036542197994327,0.0,9.951773009644674,0.0
2013-08-08,11.58561047422517,0.0,10.579075138438368,0.0,10.19188557098123,0.0
2013-08-09,11.642434961236813,0.0,11.406782610032076,0.0,10.471886556259486,0.0
2013-08-10,10.139107463546729,0.0,11.122384299669571,0.0,10.475784808055682,0.0
2013-08-11,11.17306236037868,0.0,10.98486826172074,0.0,10.664263121910054,0.0
2013-08-12,11.304380828917605,0.0,10.872183550947673,0.0,10.856601575627847,0.0
2013-08-13,10.885321677246484,0.0,11.120921622180923,0.0,11.103174308597962,0.0
2013-08-14,10.65226450013757,0.0,10.947322335433887,0.0,11.054597466527008,0.0
2013-08-15,10.793146152271767,0.0,10.776910776551938,0.0,10.941388277676522,0.0
2013-08-16,10.838263750882508,0.0,10.76122480109728,0.0,10.826506676197337,0.0
2013-08-17,10.778167206518884,0.0,10.803192369891052,0.0,10.917800925193356,0.0
2013-08-18,10.976990834227777,0.0,10.864473930543056,0.0,10.8897907071718,0.0
2013-08-19,10.78843149051092,0.0,10.847863177085861,0.0,10.816083658827989,0.0
2013-08-20,9.904851566330805,0.0,10.556757963689835,0.0,10.676016500125746,0.0
2013-08-21,10.702989812786527,0.0,10.465424289876085,0.0,10.683262973361312,0.0
2013-08-22,10.959235202168522,0.0,10.522358860428618,0.0,10.706989980489421,0.0
2013-08-23,7.652154771168728,0.0,9.771459928707925,0.0,10.251831554816023,0.0
2013-08-24,7.612425074738265,0.0,8.741271682691838,0.0,9.799582678847363,0.0
2013-08-25,8.156475873597888,0.0,7.8070185731682935,0.0,9.396651970185951,0.0
2013-08-26,8.27807464561581,0.0,8.015658531317321,0.0,9.038029563772364,0.0
2013-08-27,7.835618142171629,0.0,8.090056220461776,0.0,8.74242478889248,0.0
2013-08-28,8.358932922978735,0.0,8.157541903588724,0.0,8.407559518919939,0.0
2013-08-29,7.793691889494813,0.0,7.996080984881726,0.0,7.955339045680838,0.0
2013-08-30,7.048784310296309,0.0,7.733803040923285,0.0,7.869143265556207,0.0
2013-08-31,5.81906418672456,0.0,6.887180128838561,0.0,7.612948852982821,0.0
2013-09-01,5.592136061887771,0.0,6.15332818630288,0.0,7.24661459416709,0.0
2013-09-02,4.859166608119896,0.0,5.423455618910743,0.0,6.758199160239101,0.0
2013-09-03,3.6633542259047083,0.0,4.704885631970792,0.0,6.162161457915256,0.0
2013-09-04,3.8817789139117735,0.0,4.134766582645459,0.0,5.522568028048547,0.0
2013-09-05,3.3451227881376653,0.0,3.630085309318049,0.0,4.8870581564260975,0.0
2013-09-06,2.2914694071227366,0.0,3.1727903697240585,0.0,4.207441741687016,0.0
2013-09-07,3.3825496075464088,0.0,3.0063806009356036,0.0,3.859368230375851,0.0
2013-09-08,4.373185778826844,0.0,3.3490682644986633,0.0,3.6852324756528616,0.0
2013-09-09,4.829947340380137,0.0,4.195227575584464,0.0,3.681058294547182,0.0
2013-09-10,4.632068978941785,0.0,4.611734032716256,0.0,3.8194461164096216,0.0
2013-09-11,4.08722143908944,0.0,4.516412586137121,0.0,3.8487950485778595,0.0
2013-09-12,5.163954388633723,0.0,4.627748268888316,0.0,4.108628134363011,0.0
2013-09-13,6.1316338036711855,0.0,5.127603210464783,0.0,4.657223048155646,0.0
2013-09-14,4.910076297582631,0.0,5.401888163295847,0.0,4.875441146732249,0.0
2013-09-15,5.513935092157983,0.0,5.518548397803933,0.0,5.038405334350983,0.0
2013-09-16,3.3010924755906785,0.0,4.575034621777097,0.0,4.819997496523918,0.0
2013-09-17,4.18984675897909,0.0,4.334958108909251,0.0,4.756822893672104,0.0
2013-09-18,5.811941547311605,0.0,4.434293593960458,0.0,5.003211480560985,0.0
2013-09-19,5.943842832575971,0.0,5.315210379622222,0.0,5.114624115409877,0.0
2013-09-20,5.216100601189275,0.0,5.657294993692283,0.0,4.983833657912462,0.0
2013-09-21,5.770065488740499,0.0,5.643336307501915,0.0,5.106689256649299,0.0
2013-09-22,5.282284139974628,0.0,5.422816743301468,0.0,5.073596263480249,0.0
2013-09-23,5.362819241209412,0.0,5.471722956641513,0.0,5.368128658568641,0.0
2013-09-24,4.157177415906133,0.0,4.934093599030057,0.0,5.363461609558219,0.0
2013-09-25,2.1060225613803674,0.0,3.8753397394986373,0.0,4.83404461156804,0.0
2013-09-26,0.0,0.11993520208838504,2.087733325762167,0.03997840069612243,3.984924206914331,0.01713360029834072
2013-09-27,0.30785819130749914,0.0,0.8046269175626222,0.03997840069612243,3.2837467197883625,0.01713360029834072
2013-09-28,0.6116533154321218,0.0,0.30650383557987365,0.03997840069612243,2.5468306950300232,0.01713360029834072
2013-09-29,0.8477274476875891,0.0,0.5890796514757367,0.0,1.9133225961318747,0.01713360029834072
2013-09-30,3.219888331306752,0.0,1.5597563648088208,0.0,1.6071896090029232,0.01713360029834072
2013-10-01,3.6716083855481294,0.0,2.5797413881808233,0.0,1.5378226046660655,0.01713360029834072
2013-10-02,1.7731335139942956,0.0,2.8882100769497256,0.0,1.4902670264680553,0.01713360029834072
2013-10-03,0.0,1.150457058688378,1.8149139665141416,0.3834856862294534,1.4902670264680553,0.164351008384054
2013-10-04,0.0,0.5132638149205988,0.5910445046647652,0.5545736245363196,1.4462872848526982,0.23767441051556812
2013-10-05,1.8034261534520297,0.0,0.6011420511506765,0.5545736245363196,1.6165405474269707,0.23767441051556812
2013-10-06,3.483206237177832,0.0,1.7622107968766205,0.17108793830686034,1.9930375173541484,0.23767441051556812
2013-10-07,5.178488198509285,0.0,3.488373529713049,0.0,2.272837498383082,0.23767441051556812
2013-10-08,2.599157266971403,0.0,3.7536172342195067,0.0,2.119630195729264,0.23767441051556812
2013-10-09,2.565022963852236,0.0,3.4475561431109747,0.0,2.232757259994684,0.23767441051556812
2013-10-10,2.787696028562955,0.0,2.6506254197955315,0.0,2.6309995497893914,0.07332340213151411
2013-10-11,0.9312235944442833,0.0,2.0946475289531583,0.0,2.764031491852861,0.0
2013-10-12,0.0,1.773503075185797,1.2396398743357462,0.5911676917285931,2.5063991842168565,0.2533575821693996
2013-10-13,0.0,0.9394876462568291,0.31040786481476107,0.9043302404808694,2.0087982931914516,0.3875701030632323
2013-10-14,0.410689696147319,0.0,0.13689656538243966,0.9043302404808694,1.3276842214254567,0.3875701030632323
2013-10-15,0.0,3.8271651966624525,0.13689656538243966,1.5888842809730879,0.9563760404295419,0.9343079883007255
2013-10-16,0.0,6.212765632066498,0.13689656538243966,3.346643609576311,0.589944188450651,1.8218459357387966
2013-10-17,0.0,5.658327549213844,0.0,5.2327527926475925,0.19170189865594317,2.630178442769346
2013-10-18,0.0,3.951322477810235,0.0,5.274138553030187,0.05866995659247414,3.1946530824565222
2013-10-19,0.0,2.7927268603950672,0.0,4.134125629139709,0.05866995659247414,3.340256480343561
2013-10-20,0.0,1.1356102170952873,0.0,2.6265531851001906,0.05866995659247414,3.3682739904633405
2013-10-21,0.0,1.924893722731408,0.0,1.9510769334072482,0.0,3.643258807996399
2013-10-22,0.0,1.8603698587973625,0.0,1.6402912662080134,0.0,3.362288045444243
2013-10-23,0.0,1.5359099308520108,0.0,1.7737245041269212,0.0,2.6941658024136017
2013-10-24,0.0,3.641819120426817,0.0,2.346032970025391,0.0,2.406093169729741
2013-10-25,0.0,7.0763841405945005,0.0,4.0847043972911035,0.0,2.852530550127493
2013-10-26,0.0,7.562443217551293,0.0,6.093548826190864,0.0,3.533918601149811
2013-10-27,0.0,6.710255727334207,0.0,7.116361028493327,0.0,4.330296531183943
2013-10-28,0.0,6.48058155082502,0.0,6.917760165236834,0.0,4.981109078054459
2013-10-29,0.0,5.072913776440078,0.0,6.0879170181997635,0.0,5.440043923431989
2013-10-30,0.0,6.119201355268238,0.0,5.890898894177774,0.0,6.094799841205736
2013-10-31,0.0,5.65769006842844,0.0,5.616601733378913,0.0,6.382781405205968
