tm,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,ss_day_n_stations
2022-01-31,-0.15216753081579856,5.949831604549053,-6.794556317324593,52.569856234480866,1.823676072635727,0.633132330351901,9.037227527466591,16
2022-02-01,0.10607527691322571,2.785923893055695,-2.130436179619066,67.85729453377408,2.7584951569273106,0.8302430947483891,5.139166947484516,16
2022-02-02,-1.4074777389888202,2.04681195632002,-4.154780421826705,55.78890828790379,2.365909869854096,0.0,7.871727686664749,16
2022-02-03,-1.8309626941312547,2.81267358849129,-5.795154487531432,48.94785338909328,2.2389007624909296,0.0,9.581240842801144,16
2022-02-04,-2.9747645747185234,1.609512957843416,-6.428884801461486,50.838301398638094,3.0774731070981516,0.04353440280123428,8.157482554397694,16
2022-02-05,-4.6800400932847905,-0.38654497970976864,-7.933533424555875,50.2417338734056,3.3264028226966427,0.06601655536404069,8.693354432483751,16
2022-02-06,-2.5897663852111688,2.846206602852873,-7.946702490820295,50.893109565929244,2.561629146330456,0.010416127922143461,8.954306342198702,16
2022-02-07,-1.5586985180399366,2.703870890820312,-6.671748911789521,46.88117117198028,1.8571811335196418,0.0,5.1907194162534696,16
2022-02-08,0.2991459132653288,6.253853668492006,-4.446337122401082,50.70969394101029,1.7855815130135193,0.0,8.252715562060084,16
2022-02-09,1.4561105166857886,7.870076050022547,-5.04141716647189,54.660190270276786,1.3145002342384386,0.04877984498854705,8.566431782802782,16
2022-02-10,2.6209320594214818,8.205335381660902,-1.7279177266106729,54.748244632802,1.8459002227063408,0.0949229415993348,9.164602582575515,16
2022-02-11,2.9628493810479086,9.691591734277761,-2.9655942651960157,58.10803265605391,1.427824902168659,0.0,8.675464364244137,16
2022-02-12,4.597213742605369,11.2294384393425,-0.6735119579802411,53.94128159239677,1.504818628217735,0.0,9.182999520714212,16
2022-02-13,5.036184533622106,10.801087355093996,0.7520669826679091,55.62580230602286,1.615303686278113,0.008636732281035241,4.171760134783237,16
2022-02-14,3.7620850024450263,10.346954054622865,-0.7431255732270896,65.71619808286457,2.442128276193655,0.9331038111560326,4.169701204365447,16
2022-02-15,-2.4984729049559595,1.4650609892821065,-5.823493711138219,55.1038721427877,3.868945492332105,0.00353369166818399,5.643107458580388,16
2022-02-16,-5.415656264800284,-2.0354021492392604,-7.753484561666954,50.61067886417312,3.6913362609930584,0.08252047015342691,8.351286384865908,16
2022-02-17,-5.363365055543999,-0.21392286146564438,-9.481001079374767,42.70800330674921,2.637452665813849,0.02473584167728793,9.793894821672211,16
2022-02-18,-0.7125893295282859,6.481768978650022,-8.416099002473564,45.1238437973898,1.4901978026882996,0.0342777289108709,9.141768240300296,16
2022-02-19,0.29418269836228145,4.854572583569697,-3.6226525717685454,52.66793622773423,2.621542105822428,0.17083919026634875,3.4567170774072413,16
2022-02-20,-3.491053003362931,0.4370079802036724,-6.834460661958722,41.922948100234656,3.734167561609528,0.05876534471737196,9.947595023064002,16
2022-02-21,-1.3429430037163606,4.818395590912874,-7.0454951820833,53.66766569390349,2.906596573598439,0.03969158015746712,8.21843275918185,16
2022-02-22,-2.552648187160887,1.9173188269967232,-5.930886502970757,41.86841892921867,3.1112859303472953,0.0309995980095895,9.411400654499023,16
2022-02-23,-4.033620881479158,0.588319715465906,-8.068476910474098,37.70147801364401,2.7335504544233484,0.0,9.296479994435355,16
2022-02-24,-1.5990575815200896,4.59494605828359,-8.46208009566586,47.29146361368574,2.1892399931740543,0.0,10.070623072305514,16
2022-02-25,3.1606166507235196,9.628263862555121,-4.005832095849069,64.90833812055345,2.0852784941273574,0.0,8.299060736711288,16
2022-02-26,5.708190199824494,11.15562510908543,0.43731751942950375,69.20030314136119,3.4627296665229212,0.772880991670178,4.7295561087281595,16
2022-02-27,4.473066471421954,10.110771301749454,-0.981074589691977,51.27603775949306,2.7513562306511234,0.0,10.448642447395693,16
2022-02-28,6.44980247880996,12.663161647774196,0.09638094126099307,51.75904889006669,1.4199233080525329,0.0,6.492528503351871,16
2022-03-01,6.248990750954551,11.1408605580843,1.5052221719231975,73.51817276403958,2.130046594183972,2.3862918917729354,3.2339232238363405,16
2022-03-02,3.8201064977148254,9.645396064755325,-1.8001106746980764,55.227027078150215,2.3772876526190068,0.0,10.564332326743749,16
2022-03-03,5.769797930513392,12.717400712276142,-0.16210672135820323,56.21407317143058,1.8273443838510341,0.0,10.008834164044826,16
2022-03-04,7.863113349825859,15.55330891491399,0.49424080598085685,59.471887267798394,3.219094023492428,0.00896108127061005,5.456264230680208,16
2022-03-05,4.0299766686927505,8.354175921796974,0.2405583226498122,37.23990231504715,4.386540541446359,0.0,10.385159360872963,16
2022-03-06,2.2324599149774125,7.526305138132631,-1.8225599222909257,38.70105015766427,2.8002256612963854,0.0,10.43944774200482,16
2022-03-07,3.305386576241955,9.637116147078792,-2.5601569939935493,49.31238815352648,1.5573824242202963,0.0,8.295023841620054,16
2022-03-08,5.916478146422563,13.079579901941392,-0.5418353527529034,55.03102494257373,1.5199789856101107,0.0,9.341389168281102,16
2022-03-09,7.251848104157774,14.979808407381169,1.2385669071027323,65.72248247333081,1.5001490774380333,0.0,9.632047284787868,16
2022-03-10,9.197106116175805,16.45133043506761,2.3342156126636717,55.771710948404554,1.6626167464484842,0.0,8.283495587534121,16
2022-03-11,11.345004270880795,18.463493374428957,4.375110763152293,63.227121926347024,1.5175243596118562,0.0,4.8912041162200595,16
2022-03-12,13.78084547965301,20.24980497108051,6.7492496321568005,73.24661330369354,2.1492386113441686,0.737268733524915,4.5784480456263585,16
2022-03-13,12.921713594254998,15.392296799951806,10.3185064230789,92.60104519645171,2.1196168501440464,23.79669310106459,0.004795931448018115,16
2022-03-14,9.415707881239918,13.605310359808819,5.838300910681879,90.20636293586976,2.7515439946602407,5.119391888705226,0.016972916561930982,16
