tm,ip_total
2020-06-10,95.3
2020-06-11,95.3
2020-06-12,95.3
2020-06-13,95.3
2020-06-14,95.3
2020-06-15,95.3
2020-06-16,95.3
2020-06-17,95.3
2020-06-18,95.3
2020-06-19,95.3
2020-06-20,95.3
2020-06-21,95.3
2020-06-22,95.3
2020-06-23,95.3
2020-06-24,95.3
2020-06-25,95.3
2020-06-26,95.3
2020-06-27,95.3
2020-06-28,95.3
2020-06-29,95.3
2020-06-30,95.3
2020-07-01,95.8
2020-07-02,95.8
2020-07-03,95.8
2020-07-04,95.8
2020-07-05,95.8
2020-07-06,95.8
2020-07-07,95.8
2020-07-08,95.8
2020-07-09,95.8
2020-07-10,95.8
2020-07-11,95.8
2020-07-12,95.8
2020-07-13,95.8
2020-07-14,95.8
2020-07-15,95.8
2020-07-16,95.8
2020-07-17,95.8
2020-07-18,95.8
2020-07-19,95.8
2020-07-20,95.8
2020-07-21,95.8
2020-07-22,95.8
2020-07-23,95.8
2020-07-24,95.8
2020-07-25,95.8
2020-07-26,95.8
2020-07-27,95.8
2020-07-28,95.8
2020-07-29,95.8
2020-07-30,95.8
2020-07-31,95.8
2020-08-01,102.2
2020-08-02,102.2
2020-08-03,102.2
2020-08-04,102.2
2020-08-05,102.2
2020-08-06,102.2
2020-08-07,102.2
2020-08-08,102.2
2020-08-09,102.2
2020-08-10,102.2
2020-08-11,102.2
2020-08-12,102.2
2020-08-13,102.2
2020-08-14,102.2
2020-08-15,102.2
2020-08-16,102.2
2020-08-17,102.2
2020-08-18,102.2
2020-08-19,102.2
2020-08-20,102.2
2020-08-21,102.2
2020-08-22,102.2
2020-08-23,102.2
2020-08-24,102.2
2020-08-25,102.2
2020-08-26,102.2
2020-08-27,102.2
2020-08-28,102.2
2020-08-29,102.2
2020-08-30,102.2
2020-08-31,102.2
2020-09-01,99.1
2020-09-02,99.1
2020-09-03,99.1
2020-09-04,99.1
2020-09-05,99.1
2020-09-06,99.1
2020-09-07,99.1
2020-09-08,99.1
2020-09-09,99.1
2020-09-10,99.1
2020-09-11,99.1
2020-09-12,99.1
2020-09-13,99.1
2020-09-14,99.1
2020-09-15,99.1
2020-09-16,99.1
2020-09-17,99.1
2020-09-18,99.1
2020-09-19,99.1
2020-09-20,99.1
2020-09-21,99.1
2020-09-22,99.1
2020-09-23,99.1
2020-09-24,99.1
2020-09-25,99.1
2020-09-26,99.1
2020-09-27,99.1
2020-09-28,99.1
2020-09-29,99.1
2020-09-30,99.1
2020-10-01,95.3
2020-10-02,95.3
2020-10-03,95.3
2020-10-04,95.3
2020-10-05,95.3
2020-10-06,95.3
2020-10-07,95.3
2020-10-08,95.3
2020-10-09,95.3
2020-10-10,95.3
2020-10-11,95.3
2020-10-12,95.3
2020-10-13,95.3
2020-10-14,95.3
2020-10-15,95.3
2020-10-16,95.3
2020-10-17,95.3
2020-10-18,95.3
2020-10-19,95.3
2020-10-20,95.3
2020-10-21,95.3
2020-10-22,95.3
2020-10-23,95.3
2020-10-24,95.3
2020-10-25,95.3
2020-10-26,95.3
2020-10-27,95.3
2020-10-28,95.3
2020-10-29,95.3
2020-10-30,95.3
2020-10-31,95.3
2020-11-01,101.8
2020-11-02,101.8
2020-11-03,101.8
2020-11-04,101.8
2020-11-05,101.8
2020-11-06,101.8
2020-11-07,101.8
2020-11-08,101.8
2020-11-09,101.8
2020-11-10,101.8
2020-11-11,101.8
2020-11-12,101.8
2020-11-13,101.8
2020-11-14,101.8
2020-11-15,101.8
2020-11-16,101.8
2020-11-17,101.8
2020-11-18,101.8
2020-11-19,101.8
2020-11-20,101.8
2020-11-21,101.8
2020-11-22,101.8
2020-11-23,101.8
2020-11-24,101.8
2020-11-25,101.8
2020-11-26,101.8
2020-11-27,101.8
2020-11-28,101.8
2020-11-29,101.8
2020-11-30,101.8
2020-12-01,99.5
2020-12-02,99.5
2020-12-03,99.5
2020-12-04,99.5
2020-12-05,99.5
2020-12-06,99.5
2020-12-07,99.5
2020-12-08,99.5
2020-12-09,99.5
2020-12-10,99.5
2020-12-11,99.5
2020-12-12,99.5
2020-12-13,99.5
2020-12-14,99.5
2020-12-15,99.5
2020-12-16,99.5
2020-12-17,99.5
2020-12-18,99.5
2020-12-19,99.5
2020-12-20,99.5
2020-12-21,99.5
2020-12-22,99.5
2020-12-23,99.5
2020-12-24,99.5
2020-12-25,99.5
2020-12-26,99.5
2020-12-27,99.5
2020-12-28,99.5
2020-12-29,99.5
2020-12-30,99.5
2020-12-31,99.5
2021-01-01,102.7
2021-01-02,102.7
2021-01-03,102.7
2021-01-04,102.7
2021-01-05,102.7
2021-01-06,102.7
2021-01-07,102.7
2021-01-08,102.7
2021-01-09,102.7
2021-01-10,102.7
2021-01-11,102.7
2021-01-12,102.7
2021-01-13,102.7
2021-01-14,102.7
2021-01-15,102.7
2021-01-16,102.7
2021-01-17,102.7
2021-01-18,102.7
2021-01-19,102.7
2021-01-20,102.7
2021-01-21,102.7
2021-01-22,102.7
2021-01-23,102.7
2021-01-24,102.7
2021-01-25,102.7
2021-01-26,102.7
2021-01-27,102.7
2021-01-28,102.7
2021-01-29,102.7
2021-01-30,102.7
2021-01-31,102.7
2021-02-01,113.8
2021-02-02,113.8
2021-02-03,113.8
2021-02-04,113.8
2021-02-05,113.8
2021-02-06,113.8
2021-02-07,113.8
2021-02-08,113.8
2021-02-09,113.8
2021-02-10,113.8
2021-02-11,113.8
2021-02-12,113.8
2021-02-13,113.8
2021-02-14,113.8
2021-02-15,113.8
2021-02-16,113.8
2021-02-17,113.8
2021-02-18,113.8
2021-02-19,113.8
2021-02-20,113.8
2021-02-21,113.8
2021-02-22,113.8
2021-02-23,113.8
2021-02-24,113.8
2021-02-25,113.8
2021-02-26,113.8
2021-02-27,113.8
2021-02-28,113.8
2021-03-01,98.1
2021-03-02,98.1
2021-03-03,98.1
2021-03-04,98.1
2021-03-05,98.1
2021-03-06,98.1
2021-03-07,98.1
2021-03-08,98.1
2021-03-09,98.1
2021-03-10,98.1
2021-03-11,98.1
2021-03-12,98.1
2021-03-13,98.1
2021-03-14,98.1
2021-03-15,98.1
2021-03-16,98.1
2021-03-17,98.1
2021-03-18,98.1
2021-03-19,98.1
2021-03-20,98.1
2021-03-21,98.1
2021-03-22,98.1
2021-03-23,98.1
2021-03-24,98.1
2021-03-25,98.1
2021-03-26,98.1
2021-03-27,98.1
2021-03-28,98.1
2021-03-29,98.1
2021-03-30,98.1
2021-03-31,98.1
2021-04-01,94.5
2021-04-02,94.5
2021-04-03,94.5
2021-04-04,94.5
2021-04-05,94.5
2021-04-06,94.5
2021-04-07,94.5
2021-04-08,94.5
2021-04-09,94.5
2021-04-10,94.5
2021-04-11,94.5
2021-04-12,94.5
2021-04-13,94.5
2021-04-14,94.5
2021-04-15,94.5
2021-04-16,94.5
2021-04-17,94.5
2021-04-18,94.5
2021-04-19,94.5
2021-04-20,94.5
2021-04-21,94.5
2021-04-22,94.5
2021-04-23,94.5
2021-04-24,94.5
2021-04-25,94.5
2021-04-26,94.5
2021-04-27,94.5
2021-04-28,94.5
2021-04-29,94.5
2021-04-30,94.5
2021-05-01,108.3
2021-05-02,108.3
2021-05-03,108.3
2021-05-04,108.3
2021-05-05,108.3
2021-05-06,108.3
2021-05-07,108.3
2021-05-08,108.3
2021-05-09,108.3
2021-05-10,108.3
2021-05-11,108.3
2021-05-12,108.3
2021-05-13,108.3
2021-05-14,108.3
2021-05-15,108.3
2021-05-16,108.3
2021-05-17,108.3
2021-05-18,108.3
2021-05-19,108.3
2021-05-20,108.3
2021-05-21,108.3
2021-05-22,108.3
2021-05-23,108.3
2021-05-24,108.3
2021-05-25,108.3
2021-05-26,108.3
2021-05-27,108.3
2021-05-28,108.3
2021-05-29,108.3
2021-05-30,108.3
2021-05-31,108.3
2021-06-01,103.7
2021-06-02,103.7
2021-06-03,103.7
2021-06-04,103.7
2021-06-05,103.7
2021-06-06,103.7
2021-06-07,103.7
2021-06-08,103.7
2021-06-09,103.7
2021-06-10,103.7
2021-06-11,103.7
2021-06-12,103.7
2021-06-13,103.7
2021-06-14,103.7
2021-06-15,103.7
2021-06-16,103.7
2021-06-17,103.7
2021-06-18,103.7
2021-06-19,103.7
2021-06-20,103.7
2021-06-21,103.7
2021-06-22,103.7
2021-06-23,103.7
2021-06-24,103.7
2021-06-25,103.7
2021-06-26,103.7
2021-06-27,103.7
2021-06-28,103.7
2021-06-29,103.7
2021-06-30,103.7
2021-07-01,103.2
2021-07-02,103.2
2021-07-03,103.2
2021-07-04,103.2
2021-07-05,103.2
2021-07-06,103.2
2021-07-07,103.2
2021-07-08,103.2
2021-07-09,103.2
2021-07-10,103.2
2021-07-11,103.2
2021-07-12,103.2
2021-07-13,103.2
2021-07-14,103.2
2021-07-15,103.2
2021-07-16,103.2
2021-07-17,103.2
2021-07-18,103.2
2021-07-19,103.2
2021-07-20,103.2
2021-07-21,103.2
2021-07-22,103.2
2021-07-23,103.2
2021-07-24,103.2
2021-07-25,103.2
2021-07-26,103.2
2021-07-27,103.2
2021-07-28,103.2
2021-07-29,103.2
2021-07-30,103.2
2021-07-31,103.2
2021-08-01,109.7
2021-08-02,109.7
2021-08-03,109.7
2021-08-04,109.7
2021-08-05,109.7
2021-08-06,109.7
2021-08-07,109.7
2021-08-08,109.7
2021-08-09,109.7
2021-08-10,109.7
2021-08-11,109.7
2021-08-12,109.7
2021-08-13,109.7
2021-08-14,109.7
2021-08-15,109.7
2021-08-16,109.7
2021-08-17,109.7
2021-08-18,109.7
2021-08-19,109.7
2021-08-20,109.7
2021-08-21,109.7
2021-08-22,109.7
2021-08-23,109.7
2021-08-24,109.7
2021-08-25,109.7
2021-08-26,109.7
2021-08-27,109.7
2021-08-28,109.7
2021-08-29,109.7
2021-08-30,109.7
2021-08-31,109.7
2021-09-01,104.2
2021-09-02,104.2
2021-09-03,104.2
2021-09-04,104.2
2021-09-05,104.2
2021-09-06,104.2
2021-09-07,104.2
2021-09-08,104.2
2021-09-09,104.2
2021-09-10,104.2
2021-09-11,104.2
2021-09-12,104.2
2021-09-13,104.2
2021-09-14,104.2
2021-09-15,104.2
2021-09-16,104.2
2021-09-17,104.2
2021-09-18,104.2
2021-09-19,104.2
2021-09-20,104.2
2021-09-21,104.2
2021-09-22,104.2
2021-09-23,104.2
2021-09-24,104.2
2021-09-25,104.2
2021-09-26,104.2
2021-09-27,104.2
2021-09-28,104.2
2021-09-29,104.2
2021-09-30,104.2
2021-10-01,101.5
2021-10-02,101.5
2021-10-03,101.5
2021-10-04,101.5
2021-10-05,101.5
2021-10-06,101.5
2021-10-07,101.5
2021-10-08,101.5
2021-10-09,101.5
2021-10-10,101.5
2021-10-11,101.5
2021-10-12,101.5
2021-10-13,101.5
2021-10-14,101.5
2021-10-15,101.5
2021-10-16,101.5
2021-10-17,101.5
2021-10-18,101.5
2021-10-19,101.5
2021-10-20,101.5
2021-10-21,101.5
2021-10-22,101.5
2021-10-23,101.5
2021-10-24,101.5
2021-10-25,101.5
2021-10-26,101.5
2021-10-27,101.5
2021-10-28,101.5
2021-10-29,101.5
2021-10-30,101.5
2021-10-31,101.5
2021-11-01,104.6
2021-11-02,104.6
2021-11-03,104.6
2021-11-04,104.6
2021-11-05,104.6
2021-11-06,104.6
2021-11-07,104.6
2021-11-08,104.6
2021-11-09,104.6
2021-11-10,104.6
2021-11-11,104.6
2021-11-12,104.6
2021-11-13,104.6
2021-11-14,104.6
2021-11-15,104.6
2021-11-16,104.6
2021-11-17,104.6
2021-11-18,104.6
2021-11-19,104.6
2021-11-20,104.6
2021-11-21,104.6
2021-11-22,104.6
2021-11-23,104.6
2021-11-24,104.6
2021-11-25,104.6
2021-11-26,104.6
2021-11-27,104.6
2021-11-28,104.6
2021-11-29,104.6
2021-11-30,104.6
2021-12-01,105.3
2021-12-02,105.3
2021-12-03,105.3
2021-12-04,105.3
2021-12-05,105.3
2021-12-06,105.3
2021-12-07,105.3
2021-12-08,105.3
2021-12-09,105.3
2021-12-10,105.3
2021-12-11,105.3
2021-12-12,105.3
2021-12-13,105.3
2021-12-14,105.3
2021-12-15,105.3
2021-12-16,105.3
2021-12-17,105.3
2021-12-18,105.3
2021-12-19,105.3
2021-12-20,105.3
2021-12-21,105.3
2021-12-22,105.3
2021-12-23,105.3
2021-12-24,105.3
2021-12-25,105.3
2021-12-26,105.3
2021-12-27,105.3
2021-12-28,105.3
2021-12-29,105.3
2021-12-30,105.3
2021-12-31,105.3
2022-01-01,109.2
2022-01-02,109.2
2022-01-03,109.2
2022-01-04,109.2
2022-01-05,109.2
2022-01-06,109.2
2022-01-07,109.2
2022-01-08,109.2
2022-01-09,109.2
2022-01-10,109.2
2022-01-11,109.2
2022-01-12,109.2
2022-01-13,109.2
2022-01-14,109.2
2022-01-15,109.2
2022-01-16,109.2
2022-01-17,109.2
2022-01-18,109.2
2022-01-19,109.2
2022-01-20,109.2
2022-01-21,109.2
2022-01-22,109.2
2022-01-23,109.2
2022-01-24,109.2
2022-01-25,109.2
2022-01-26,109.2
2022-01-27,109.2
2022-01-28,109.2
2022-01-29,109.2
2022-01-30,109.2
2022-01-31,109.2
2022-02-01,123.5
2022-02-02,123.5
2022-02-03,123.5
2022-02-04,123.5
2022-02-05,123.5
2022-02-06,123.5
2022-02-07,123.5
2022-02-08,123.5
2022-02-09,123.5
2022-02-10,123.5
2022-02-11,123.5
2022-02-12,123.5
2022-02-13,123.5
2022-02-14,123.5
2022-02-15,123.5
2022-02-16,123.5
2022-02-17,123.5
2022-02-18,123.5
2022-02-19,123.5
2022-02-20,123.5
2022-02-21,123.5
2022-02-22,123.5
2022-02-23,123.5
2022-02-24,123.5
2022-02-25,123.5
2022-02-26,123.5
2022-02-27,123.5
2022-02-28,123.5
2022-03-01,104.8
2022-03-02,104.8
2022-03-03,104.8
2022-03-04,104.8
2022-03-05,104.8
2022-03-06,104.8
2022-03-07,104.8
2022-03-08,104.8
2022-03-09,104.8
2022-03-10,104.8
2022-03-11,104.8
2022-03-12,104.8
2022-03-13,104.8
2022-03-14,104.8
2022-03-15,104.8
2022-03-16,104.8
2022-03-17,104.8
2022-03-18,104.8
2022-03-19,104.8
2022-03-20,104.8
2022-03-21,104.8
2022-03-22,104.8
2022-03-23,104.8
2022-03-24,104.8
2022-03-25,104.8
2022-03-26,104.8
2022-03-27,104.8
2022-03-28,104.8
2022-03-29,104.8
2022-03-30,104.8
2022-03-31,104.8
2022-04-01,99.3
2022-04-02,99.3
2022-04-03,99.3
2022-04-04,99.3
2022-04-05,99.3
2022-04-06,99.3
2022-04-07,99.3
2022-04-08,99.3
2022-04-09,99.3
2022-04-10,99.3
2022-04-11,99.3
2022-04-12,99.3
2022-04-13,99.3
2022-04-14,99.3
2022-04-15,99.3
2022-04-16,99.3
2022-04-17,99.3
2022-04-18,99.3
2022-04-19,99.3
2022-04-20,99.3
2022-04-21,99.3
2022-04-22,99.3
2022-04-23,99.3
2022-04-24,99.3
2022-04-25,99.3
2022-04-26,99.3
2022-04-27,99.3
2022-04-28,99.3
2022-04-29,99.3
2022-04-30,99.3
2022-05-01,113.1
2022-05-02,113.1
2022-05-03,113.1
2022-05-04,113.1
2022-05-05,113.1
2022-05-06,113.1
2022-05-07,113.1
2022-05-08,113.1
2022-05-09,113.1
2022-05-10,113.1
2022-05-11,113.1
2022-05-12,113.1
2022-05-13,113.1
2022-05-14,113.1
2022-05-15,113.1
2022-05-16,113.1
2022-05-17,113.1
2022-05-18,113.1
2022-05-19,113.1
2022-05-20,113.1
2022-05-21,113.1
2022-05-22,113.1
2022-05-23,113.1
2022-05-24,113.1
2022-05-25,113.1
2022-05-26,113.1
2022-05-27,113.1
2022-05-28,113.1
2022-05-29,113.1
2022-05-30,113.1
2022-05-31,113.1
2022-06-01,109.9
2022-06-02,109.9
2022-06-03,109.9
2022-06-04,109.9
2022-06-05,109.9
2022-06-06,109.9
2022-06-07,109.9
2022-06-08,109.9
2022-06-09,109.9
2022-06-10,109.9
2022-06-11,109.9
2022-06-12,109.9
2022-06-13,109.9
2022-06-14,109.9
2022-06-15,109.9
2022-06-16,109.9
2022-06-17,109.9
2022-06-18,109.9
2022-06-19,109.9
2022-06-20,109.9
2022-06-21,109.9
2022-06-22,109.9
2022-06-23,109.9
2022-06-24,109.9
2022-06-25,109.9
2022-06-26,109.9
2022-06-27,109.9
2022-06-28,109.9
2022-06-29,109.9
2022-06-30,109.9
2022-07-01,111.4
2022-07-02,111.4
2022-07-03,111.4
2022-07-04,111.4
2022-07-05,111.4
2022-07-06,111.4
2022-07-07,111.4
2022-07-08,111.4
2022-07-09,111.4
2022-07-10,111.4
2022-07-11,111.4
2022-07-12,111.4
2022-07-13,111.4
2022-07-14,111.4
2022-07-15,111.4
2022-07-16,111.4
2022-07-17,111.4
2022-07-18,111.4
2022-07-19,111.4
2022-07-20,111.4
2022-07-21,111.4
2022-07-22,111.4
2022-07-23,111.4
2022-07-24,111.4
2022-07-25,111.4
2022-07-26,111.4
2022-07-27,111.4
2022-07-28,111.4
2022-07-29,111.4
2022-07-30,111.4
2022-07-31,111.4
2022-08-01,114.6
2022-08-02,114.6
2022-08-03,114.6
2022-08-04,114.6
2022-08-05,114.6
2022-08-06,114.6
2022-08-07,114.6
2022-08-08,114.6
2022-08-09,114.6
2022-08-10,114.6
2022-08-11,114.6
2022-08-12,114.6
2022-08-13,114.6
2022-08-14,114.6
2022-08-15,114.6
2022-08-16,114.6
2022-08-17,114.6
2022-08-18,114.6
2022-08-19,114.6
2022-08-20,114.6
2022-08-21,114.6
2022-08-22,114.6
2022-08-23,114.6
2022-08-24,114.6
2022-08-25,114.6
2022-08-26,114.6
2022-08-27,114.6
2022-08-28,114.6
2022-08-29,114.6
2022-08-30,114.6
2022-08-31,114.6
2022-09-01,109.6
2022-09-02,109.6
2022-09-03,109.6
2022-09-04,109.6
2022-09-05,109.6
2022-09-06,109.6
2022-09-07,109.6
2022-09-08,109.6
2022-09-09,109.6
2022-09-10,109.6
2022-09-11,109.6
2022-09-12,109.6
2022-09-13,109.6
2022-09-14,109.6
2022-09-15,109.6
2022-09-16,109.6
2022-09-17,109.6
2022-09-18,109.6
2022-09-19,109.6
2022-09-20,109.6
2022-09-21,109.6
2022-09-22,109.6
2022-09-23,109.6
2022-09-24,109.6
2022-09-25,109.6
2022-09-26,109.6
2022-09-27,109.6
2022-09-28,109.6
2022-09-29,109.6
2022-09-30,109.6
2022-10-01,107.8
2022-10-02,107.8
2022-10-03,107.8
2022-10-04,107.8
2022-10-05,107.8
2022-10-06,107.8
2022-10-07,107.8
2022-10-08,107.8
2022-10-09,107.8
2022-10-10,107.8
2022-10-11,107.8
2022-10-12,107.8
2022-10-13,107.8
2022-10-14,107.8
2022-10-15,107.8
2022-10-16,107.8
2022-10-17,107.8
2022-10-18,107.8
2022-10-19,107.8
2022-10-20,107.8
2022-10-21,107.8
2022-10-22,107.8
2022-10-23,107.8
2022-10-24,107.8
2022-10-25,107.8
2022-10-26,107.8
2022-10-27,107.8
2022-10-28,107.8
2022-10-29,107.8
2022-10-30,107.8
2022-10-31,107.8
2022-11-01,109.2
2022-11-02,109.2
2022-11-03,109.2
2022-11-04,109.2
2022-11-05,109.2
2022-11-06,109.2
2022-11-07,109.2
2022-11-08,109.2
2022-11-09,109.2
2022-11-10,109.2
2022-11-11,109.2
2022-11-12,109.2
2022-11-13,109.2
2022-11-14,109.2
2022-11-15,109.2
2022-11-16,109.2
2022-11-17,109.2
2022-11-18,109.2
2022-11-19,109.2
2022-11-20,109.2
2022-11-21,109.2
2022-11-22,109.2
2022-11-23,109.2
2022-11-24,109.2
2022-11-25,109.2
2022-11-26,109.2
2022-11-27,109.2
2022-11-28,109.2
2022-11-29,109.2
2022-11-30,109.2
2022-12-01,109.4
2022-12-02,109.4
2022-12-03,109.4
2022-12-04,109.4
2022-12-05,109.4
2022-12-06,109.4
2022-12-07,109.4
2022-12-08,109.4
2022-12-09,109.4
2022-12-10,109.4
2022-12-11,109.4
2022-12-12,109.4
2022-12-13,109.4
2022-12-14,109.4
2022-12-15,109.4
2022-12-16,109.4
2022-12-17,109.4
2022-12-18,109.4
2022-12-19,109.4
2022-12-20,109.4
2022-12-21,109.4
2022-12-22,109.4
2022-12-23,109.4
2022-12-24,109.4
2022-12-25,109.4
2022-12-26,109.4
2022-12-27,109.4
2022-12-28,109.4
2022-12-29,109.4
2022-12-30,109.4
2022-12-31,109.4
2023-01-01,111.9
2023-01-02,111.9
2023-01-03,111.9
2023-01-04,111.9
2023-01-05,111.9
2023-01-06,111.9
2023-01-07,111.9
2023-01-08,111.9
2023-01-09,111.9
2023-01-10,111.9
2023-01-11,111.9
2023-01-12,111.9
2023-01-13,111.9
2023-01-14,111.9
2023-01-15,111.9
2023-01-16,111.9
2023-01-17,111.9
2023-01-18,111.9
2023-01-19,111.9
2023-01-20,111.9
2023-01-21,111.9
2023-01-22,111.9
2023-01-23,111.9
2023-01-24,111.9
2023-01-25,111.9
2023-01-26,111.9
2023-01-27,111.9
2023-01-28,111.9
2023-01-29,111.9
2023-01-30,111.9
2023-01-31,111.9
2023-02-01,125.8
2023-02-02,125.8
2023-02-03,125.8
2023-02-04,125.8
2023-02-05,125.8
2023-02-06,125.8
2023-02-07,125.8
2023-02-08,125.8
2023-02-09,125.8
2023-02-10,125.8
2023-02-11,125.8
2023-02-12,125.8
2023-02-13,125.8
2023-02-14,125.8
2023-02-15,125.8
2023-02-16,125.8
2023-02-17,125.8
2023-02-18,125.8
2023-02-19,125.8
2023-02-20,125.8
2023-02-21,125.8
2023-02-22,125.8
2023-02-23,125.8
2023-02-24,125.8
2023-02-25,125.8
2023-02-26,125.8
2023-02-27,125.8
2023-02-28,125.8
2023-03-01,103.3
2023-03-02,103.3
2023-03-03,103.3
2023-03-04,103.3
2023-03-05,103.3
2023-03-06,103.3
2023-03-07,103.3
2023-03-08,103.3
2023-03-09,103.3
2023-03-10,103.3
2023-03-11,103.3
2023-03-12,103.3
2023-03-13,103.3
2023-03-14,103.3
2023-03-15,103.3
2023-03-16,103.3
2023-03-17,103.3
2023-03-18,103.3
2023-03-19,103.3
2023-03-20,103.3
2023-03-21,103.3
2023-03-22,103.3
2023-03-23,103.3
2023-03-24,103.3
2023-03-25,103.3
2023-03-26,103.3
2023-03-27,103.3
2023-03-28,103.3
2023-03-29,103.3
2023-03-30,103.3
2023-03-31,103.3
2023-04-01,103.2
2023-04-02,103.2
2023-04-03,103.2
2023-04-04,103.2
2023-04-05,103.2
2023-04-06,103.2
2023-04-07,103.2
2023-04-08,103.2
2023-04-09,103.2
2023-04-10,103.2
2023-04-11,103.2
2023-04-12,103.2
2023-04-13,103.2
2023-04-14,103.2
2023-04-15,103.2
2023-04-16,103.2
2023-04-17,103.2
2023-04-18,103.2
2023-04-19,103.2
2023-04-20,103.2
2023-04-21,103.2
2023-04-22,103.2
2023-04-23,103.2
2023-04-24,103.2
2023-04-25,103.2
2023-04-26,103.2
2023-04-27,103.2
2023-04-28,103.2
2023-04-29,103.2
2023-04-30,103.2
2023-05-01,115.6
2023-05-02,115.6
2023-05-03,115.6
2023-05-04,115.6
2023-05-05,115.6
2023-05-06,115.6
2023-05-07,115.6
2023-05-08,115.6
2023-05-09,115.6
2023-05-10,115.6
2023-05-11,115.6
2023-05-12,115.6
2023-05-13,115.6
2023-05-14,115.6
2023-05-15,115.6
2023-05-16,115.6
2023-05-17,115.6
2023-05-18,115.6
2023-05-19,115.6
2023-05-20,115.6
2023-05-21,115.6
2023-05-22,115.6
2023-05-23,115.6
2023-05-24,115.6
2023-05-25,115.6
2023-05-26,115.6
2023-05-27,115.6
2023-05-28,115.6
2023-05-29,115.6
2023-05-30,115.6
2023-05-31,115.6
2023-06-01,108.7
2023-06-02,108.7
2023-06-03,108.7
2023-06-04,108.7
2023-06-05,108.7
2023-06-06,108.7
2023-06-07,108.7
2023-06-08,108.7
2023-06-09,108.7
2023-06-10,108.7
2023-06-11,108.7
2023-06-12,108.7
2023-06-13,108.7
2023-06-14,108.7
2023-06-15,108.7
2023-06-16,108.7
2023-06-17,108.7
2023-06-18,108.7
2023-06-19,108.7
2023-06-20,108.7
2023-06-21,108.7
2023-06-22,108.7
2023-06-23,108.7
2023-06-24,108.7
2023-06-25,108.7
2023-06-26,108.7
2023-06-27,108.7
2023-06-28,108.7
2023-06-29,108.7
2023-06-30,108.7
2023-07-01,111.1
2023-07-02,111.1
2023-07-03,111.1
2023-07-04,111.1
2023-07-05,111.1
2023-07-06,111.1
2023-07-07,111.1
2023-07-08,111.1
2023-07-09,111.1
2023-07-10,111.1
2023-07-11,111.1
2023-07-12,111.1
2023-07-13,111.1
2023-07-14,111.1
2023-07-15,111.1
2023-07-16,111.1
2023-07-17,111.1
2023-07-18,111.1
2023-07-19,111.1
2023-07-20,111.1
2023-07-21,111.1
2023-07-22,111.1
2023-07-23,111.1
2023-07-24,111.1
2023-07-25,111.1
2023-07-26,111.1
2023-07-27,111.1
2023-07-28,111.1
2023-07-29,111.1
2023-07-30,111.1
2023-07-31,111.1
2023-08-01,116.0
2023-08-02,116.0
2023-08-03,116.0
2023-08-04,116.0
2023-08-05,116.0
2023-08-06,116.0
2023-08-07,116.0
2023-08-08,116.0
2023-08-09,116.0
2023-08-10,116.0
2023-08-11,116.0
2023-08-12,116.0
2023-08-13,116.0
2023-08-14,116.0
2023-08-15,116.0
2023-08-16,116.0
2023-08-17,116.0
2023-08-18,116.0
2023-08-19,116.0
2023-08-20,116.0
2023-08-21,116.0
2023-08-22,116.0
2023-08-23,116.0
2023-08-24,116.0
2023-08-25,116.0
2023-08-26,116.0
2023-08-27,116.0
2023-08-28,116.0
2023-08-29,116.0
2023-08-30,116.0
2023-08-31,116.0
2023-09-01,109.1
2023-09-02,109.1
2023-09-03,109.1
2023-09-04,109.1
2023-09-05,109.1
2023-09-06,109.1
2023-09-07,109.1
2023-09-08,109.1
2023-09-09,109.1
2023-09-10,109.1
2023-09-11,109.1
2023-09-12,109.1
2023-09-13,109.1
2023-09-14,109.1
2023-09-15,109.1
2023-09-16,109.1
2023-09-17,109.1
2023-09-18,109.1
2023-09-19,109.1
2023-09-20,109.1
2023-09-21,109.1
2023-09-22,109.1
2023-09-23,109.1
2023-09-24,109.1
2023-09-25,109.1
2023-09-26,109.1
2023-09-27,109.1
2023-09-28,109.1
2023-09-29,109.1
2023-09-30,109.1
2023-10-01,109.8
2023-10-02,109.8
2023-10-03,109.8
2023-10-04,109.8
2023-10-05,109.8
2023-10-06,109.8
2023-10-07,109.8
2023-10-08,109.8
2023-10-09,109.8
2023-10-10,109.8
2023-10-11,109.8
2023-10-12,109.8
2023-10-13,109.8
2023-10-14,109.8
2023-10-15,109.8
2023-10-16,109.8
2023-10-17,109.8
2023-10-18,109.8
2023-10-19,109.8
2023-10-20,109.8
2023-10-21,109.8
2023-10-22,109.8
2023-10-23,109.8
2023-10-24,109.8
2023-10-25,109.8
2023-10-26,109.8
2023-10-27,109.8
2023-10-28,109.8
2023-10-29,109.8
2023-10-30,109.8
2023-10-31,109.8
2023-11-01,112.7
2023-11-02,112.7
2023-11-03,112.7
2023-11-04,112.7
2023-11-05,112.7
2023-11-06,112.7
2023-11-07,112.7
2023-11-08,112.7
2023-11-09,112.7
2023-11-10,112.7
2023-11-11,112.7
2023-11-12,112.7
2023-11-13,112.7
2023-11-14,112.7
2023-11-15,112.7
2023-11-16,112.7
2023-11-17,112.7
2023-11-18,112.7
2023-11-19,112.7
2023-11-20,112.7
2023-11-21,112.7
2023-11-22,112.7
2023-11-23,112.7
2023-11-24,112.7
2023-11-25,112.7
2023-11-26,112.7
2023-11-27,112.7
2023-11-28,112.7
2023-11-29,112.7
2023-11-30,112.7
2023-12-01,111.3
2023-12-02,111.3
2023-12-03,111.3
