년,월,일,설비용량(MW),공급능력(MW),최대전력(MW),최소전력(MW),공급예비력(MW),공급예비율(%),최대전력기준일시,최소전력기준일시
2012,03,24,79648,70539,58455,-,12084,20.7,2012/03/24(24:00),-
2012,03,25,79648,70747,55600,-,15147,27.2,2012/03/25(23:00),-
2012,03,26,79648,71863,65406,-,6457,9.9,2012/03/26(11:00),-
2012,03,27,79648,71373,64132,-,7241,11.3,2012/03/27(11:00),-
2012,03,28,79648,71122,62671,-,8451,13.5,2012/03/28(10:00),-
2012,03,29,79648,70777,61505,-,9272,15.1,2012/03/29(10:00),-
2012,03,30,79648,69940,62686,-,7254,11.6,2012/03/30(11:00),-
2012,03,31,79648,68874,55993,-,12881,23,2012/03/31(24:00),-
2012,04,01,79432,68340,53824,-,14516,27,2012/04/01(23:00),-
2012,04,02,79432,69866,62058,-,7808,12.6,2012/04/02(11:00),-
2012,04,03,79432,69474,64390,-,5084,7.9,2012/04/03(11:00),-
2012,04,04,79432,69319,62455,-,6864,11,2012/04/04(10:00),-
2012,04,05,79432,69374,61447,-,7927,12.9,2012/04/05(20:00),-
2012,04,06,79432,69404,61955,-,7449,12,2012/04/06(11:00),-
2012,04,07,79432,66934,56470,-,10464,18.5,2012/04/07(11:00),-
2012,04,08,79432,66356,52545,-,13811,26.3,2012/04/08(23:00),-
2012,04,09,79432,67012,59632,-,7380,12.4,2012/04/09(11:00),-
2012,04,10,79432,66938,60615,-,6323,10.4,2012/04/10(17:00),-
2012,04,11,79432,67406,57192,-,10214,17.9,2012/04/11(11:00),-
2012,04,12,79432,67787,60318,-,7469,12.4,2012/04/12(20:00),-
2012,04,13,79432,67398,59998,-,7400,12.3,2012/04/13(20:00),-
2012,04,14,79432,65061,54323,-,10738,19.8,2012/04/14(11:00),-
2012,04,15,79432,63956,51032,-,12924,25.3,2012/04/15(23:00),-
2012,04,16,79432,65870,59317,-,6553,11,2012/04/16(20:00),-
2012,04,17,79432,66163,59495,-,6668,11.2,2012/04/17(20:00),-
2012,04,18,79432,65974,58531,-,7443,12.7,2012/04/18(11:00),-
2012,04,19,79432,66638,59736,-,6902,11.6,2012/04/19(20:00),-
2012,04,20,79432,66515,58827,-,7688,13.1,2012/04/20(20:00),-
2012,04,21,79432,62424,56020,-,6404,11.4,2012/04/21(12:00),-
2012,04,22,79432,62827,51897,-,10930,21.1,2012/04/22(23:00),-
2012,04,23,79432,65692,59092,-,6600,11.2,2012/04/23(11:00),-
2012,04,24,79432,64662,57954,-,6708,11.6,2012/04/24(21:00),-
2012,04,25,79432,65664,60184,-,5480,9.1,2012/04/25(15:00),-
2012,04,26,79432,66414,58571,-,7843,13.4,2012/04/26(20:00),-
2012,04,27,79432,66367,57420,-,8947,15.6,2012/04/27(15:00),-
2012,04,28,79432,65313,52289,-,13024,24.9,2012/04/28(11:00),-
2012,04,29,79432,63015,50060,-,12955,25.9,2012/04/29(21:00),-
2012,04,30,79432,63614,57303,-,6311,11,2012/04/30(17:00),-
2012,05,01,79432,63986,53469,-,10517,19.7,2012/05/01(21:00),-
2012,05,02,79432,63419,59194,-,4225,7.1,2012/05/02(15:00),-
2012,05,03,79432,64136,58681,-,5455,9.3,2012/05/03(15:00),-
2012,05,04,79432,64206,58254,-,5952,10.2,2012/05/04(15:00),-
2012,05,05,79732,62753,51023,-,11730,23,2012/05/05(21:00),-
2012,05,06,79432,63838,49265,-,14573,29.6,2012/05/06(21:00),-
2012,05,07,79432,64703,58783,-,5920,10.1,2012/05/07(15:00),-
2012,05,08,79432,64388,59726,-,4662,7.8,2012/05/08(15:00),-
2012,05,09,79432,64450,59180,-,5270,8.9,2012/05/09(15:00),-
2012,05,10,79432,64651,59469,-,5182,8.7,2012/05/10(17:00),-
2012,05,11,79432,65776,59389,-,6387,10.8,2012/05/11(17:00),-
2012,05,12,79432,63333,53474,-,9859,18.4,2012/05/12(11:00),-
2012,05,13,79432,64424,50870,-,13554,26.6,2012/05/13(21:00),-
2012,05,14,79432,65847,60105,-,5742,9.6,2012/05/14(15:00),-
2012,05,15,79432,65684,59545,-,6139,10.3,2012/05/15(15:00),-
2012,05,16,79432,65950,59297,-,6653,11.2,2012/05/16(15:00),-
2012,05,17,79432,65656,59354,-,6302,10.6,2012/05/17(11:00),-
2012,05,18,79432,64337,58805,-,5532,9.4,2012/05/18(12:00),-
2012,05,19,79432,62762,54050,-,8712,16.1,2012/05/19(12:00),-
2012,05,20,79432,63140,51396,-,11744,22.9,2012/05/20(21:00),-
2012,05,21,79432,64425,59738,-,4687,7.8,2012/05/21(17:00),-
2012,05,22,79432,65600,60915,-,4685,7.7,2012/05/22(15:00),-
2012,05,23,79432,65529,61029,-,4500,7.4,2012/05/23(15:00),-
2012,05,24,79432,65855,60583,-,5272,8.7,2012/05/24(15:00),-
2012,05,25,79432,66444,60262,-,6182,10.3,2012/05/25(15:00),-
2012,05,26,79432,61720,54131,-,7589,14,2012/05/26(12:00),-
2012,05,27,79432,61403,50165,-,11238,22.4,2012/05/27(21:00),-
2012,05,28,79432,64073,53876,-,10197,18.9,2012/05/28(21:00),-
2012,05,29,79432,65095,60116,-,4979,8.3,2012/05/29(17:00),-
2012,05,30,79432,65883,60395,-,5488,9.1,2012/05/30(17:00),-
2012,05,31,79432,65160,60991,-,4169,6.8,2012/05/31(15:00),-
2012,06,01,79432,65095,60411,-,4684,7.8,2012/06/01(15:00),-
2012,06,02,79432,62226,56122,-,6104,10.9,2012/06/02(12:00),-
2012,06,03,79432,64378,51865,-,12513,24.1,2012/06/03(21:00),-
2012,06,04,79432,66931,62206,-,4725,7.6,2012/06/04(15:00),-
2012,06,05,79432,67117,62958,-,4159,6.6,2012/06/05(15:00),-
2012,06,06,79432,66085,59139,-,6946,11.7,2012/06/06(15:00),-
2012,06,07,79432,66781,63340,-,3441,5.4,2012/06/07(15:00),-
2012,06,08,79432,67317,62556,-,4761,7.6,2012/06/08(15:00),-
2012,06,09,79432,64763,57383,-,7380,12.9,2012/06/09(15:00),-
2012,06,10,79432,65838,52788,-,13050,24.7,2012/06/10(21:00),-
2012,06,11,79432,68520,63222,-,5298,8.4,2012/06/11(15:00),-
2012,06,12,79432,68713,64506,-,4207,6.5,2012/06/12(15:00),-
2012,06,13,79432,69132,63780,-,5352,8.4,2012/06/13(15:00),-
2012,06,14,79432,69561,64546,-,5015,7.8,2012/06/14(17:00),-
2012,06,15,79432,69375,63990,-,5385,8.4,2012/06/15(12:00),-
2012,06,16,79432,67250,58330,-,8920,15.3,2012/06/16(12:00),-
2012,06,17,79432,67228,53298,-,13930,26.1,2012/06/17(21:00),-
2012,06,18,79432,70254,66205,-,4049,6.1,2012/06/18(15:00),-
2012,06,19,79432,71275,66982,-,4293,6.4,2012/06/19(15:00),-
2012,06,20,79432,72235,67009,-,5226,7.8,2012/06/20(15:00),-
2012,06,21,79552,72375,66934,-,5441,8.1,2012/06/21(17:00),-
2012,06,22,79522,71963,66429,-,5534,8.3,2012/06/22(15:00),-
2012,06,23,79552,71000,60035,-,10965,18.3,2012/06/23(15:00),-
2012,06,24,79552,69137,54183,-,14954,27.6,2012/06/24(21:00),-
2012,06,25,79552,71940,66791,-,5149,7.7,2012/06/25(15:00),-
2012,06,26,79552,72099,65382,-,6717,10.3,2012/06/26(15:00),-
2012,06,27,79552,72026,65558,-,6468,9.9,2012/06/27(15:00),-
2012,06,28,79552,72179,65842,-,6337,9.6,2012/06/28(15:00),-
2012,06,29,79552,71823,67390,-,4433,6.6,2012/06/29(15:00),-
2012,06,30,79552,68268,59230,-,9038,15.3,2012/06/30(12:00),-
2012,07,01,79552,70096,53160,-,16936,31.9,2012/07/01(21:00),-
2012,07,02,79552,71481,65642,-,5839,8.9,2012/07/02(15:00),-
2012,07,03,79552,71681,66433,-,5248,7.9,2012/07/03(15:00),-
2012,07,04,79552,72449,67858,-,4591,6.8,2012/07/04(15:00),-
2012,07,05,79552,72318,66378,-,5940,8.9,2012/07/05(15:00),-
2012,07,06,79552,72385,65582,-,6803,10.4,2012/07/06(15:00),-
2012,07,07,79552,72062,57899,-,14163,24.5,2012/07/07(12:00),-
2012,07,08,79552,71963,54057,-,17906,33.1,2012/07/08(21:00),-
2012,07,09,79552,73081,68751,-,4330,6.3,2012/07/09(17:00),-
2012,07,10,79552,73993,67961,-,6032,8.9,2012/07/10(15:00),-
2012,07,11,79552,74840,67862,-,6978,10.3,2012/07/11(15:00),-
2012,07,12,79552,74438,67740,-,6698,9.9,2012/07/12(15:00),-
2012,07,13,79552,74574,68543,-,6031,8.8,2012/07/13(15:00),-
2012,07,14,79552,74192,59922,-,14270,23.8,2012/07/14(12:00),-
2012,07,15,79552,75134,53714,-,21420,39.9,2012/07/15(21:00),-
2012,07,16,79552,74560,64442,-,10118,15.7,2012/07/16(15:00),-
2012,07,17,79552,74690,66197,-,8493,12.8,2012/07/17(15:00),-
2012,07,18,79552,74931,68952,-,5979,8.7,2012/07/18(15:00),-
2012,07,19,79552,75113,67871,-,7242,10.7,2012/07/19(15:00),-
2012,07,20,79552,75402,69021,-,6381,9.2,2012/07/20(15:00),-
2012,07,21,80552,73351,62512,-,10839,17.3,2012/07/21(15:00),-
2012,07,22,80552,75206,57900,-,17306,29.9,2012/07/22(21:00),-
2012,07,23,80552,77246,72595,-,4651,6.4,2012/07/23(15:00),-
2012,07,24,80552,77324,72913,-,4411,6,2012/07/24(15:00),-
2012,07,25,80552,76906,72784,-,4122,5.7,2012/07/25(15:00),-
2012,07,26,80552,77179,72630,-,4549,6.3,2012/07/26(15:00),-
2012,07,27,80552,77563,72704,-,4859,6.7,2012/07/27(12:00),-
2012,07,28,80552,74416,64680,-,9736,15.1,2012/07/28(15:00),-
2012,07,29,80552,75769,60779,-,14990,24.7,2012/07/29(21:00),-
2012,07,30,80552,76478,69856,-,6622,9.5,2012/07/30(15:00),-
2012,07,31,80552,75927,70763,-,5164,7.3,2012/07/31(15:00),-
2012,08,01,81552,75173,68525,-,6648,9.7,2012/08/01(15:00),-
2012,08,02,81552,75004,67314,-,7690,11.4,2012/08/02(15:00),-
2012,08,03,81552,74686,66851,-,7835,11.7,2012/08/03(15:00),-
2012,08,04,81552,73708,62279,-,11429,18.4,2012/08/04(21:00),-
2012,08,05,81552,75498,63236,-,12262,19.4,2012/08/05(21:00),-
2012,08,06,81552,77082,74291,-,2791,3.8,2012/08/06(15:00),-
2012,08,07,81552,76904,73653,-,3251,4.4,2012/08/07(15:00),-
2012,08,08,81552,76698,72497,-,4201,5.8,2012/08/08(15:00),-
2012,08,09,81552,77093,72940,-,4153,5.7,2012/08/09(15:00),-
2012,08,10,81552,77039,70288,-,6751,9.6,2012/08/10(12:00),-
2012,08,11,81552,76149,63524,-,12625,19.9,2012/08/11(15:00),-
2012,08,12,81552,77839,57960,-,19879,34.3,2012/08/12(21:00),-
2012,08,13,81552,77637,69090,-,8547,12.4,2012/08/13(15:00),-
2012,08,14,81552,77574,69018,-,8556,12.4,2012/08/14(15:00),-
2012,08,15,81552,77711,62387,-,15324,24.6,2012/08/15(12:00),-
2012,08,16,81552,77836,69481,-,8355,12,2012/08/16(15:00),-
