tm,stn,ta_avg,ta_max,ta_min,hm_avg,ws_avg,rn_day,ss_day,si_day,ta_avg_src,ta_max_src,ta_min_src,hm_avg_src,ws_avg_src
2023-11-10,101,5.6,11.5,-1.2,49.9,1.7,,8.7,13.06,raw,raw,raw,raw,raw
2023-11-11,101,1.0,8.1,-3.8,60.9,1.0,,5.9,9.28,raw,raw,raw,raw,raw
2023-11-12,101,-0.3,6.2,-5.9,62.1,0.8,,8.5,13.33,raw,raw,raw,raw,raw
2023-11-13,101,0.6,8.4,-6.2,60.4,1.1,,8.4,12.94,raw,raw,raw,raw,raw
2023-11-14,101,2.1,10.9,-5.0,67.0,0.7,,8.2,12.59,raw,raw,raw,raw,raw
2023-11-15,101,3.8,12.6,-3.3,74.8,0.7,,6.6,10.85,raw,raw,raw,raw,raw
2023-11-16,101,3.7,5.3,1.0,91.0,0.7,5.6,0.0,1.72,raw,raw,raw,raw,raw
2023-11-17,101,2.2,7.7,-2.3,53.6,2.4,,5.2,9.24,raw,raw,raw,raw,raw
2023-11-18,101,0.0,5.2,-5.3,52.8,2.2,,8.1,11.54,raw,raw,raw,raw,raw
2023-11-19,101,2.6,10.2,-4.3,78.4,0.8,,0.9,4.54,raw,raw,raw,raw,raw
2023-11-20,101,3.3,12.8,-3.5,71.5,0.7,,7.9,11.37,raw,raw,raw,raw,raw
2023-11-21,101,3.4,14.3,-3.0,72.4,0.5,,7.0,10.72,raw,raw,raw,raw,raw
2023-11-22,101,6.2,14.7,-3.0,66.0,0.7,,7.4,10.69,raw,raw,raw,raw,raw
2023-11-23,101,8.9,15.2,3.3,66.3,2.4,0.6,6.1,8.77,raw,raw,raw,raw,raw
2023-11-24,101,-0.7,3.4,-5.4,42.6,2.9,,7.9,11.32,raw,raw,raw,raw,raw
2023-11-25,101,-2.6,4.4,-9.0,52.3,0.8,,7.9,11.26,raw,raw,raw,raw,raw
2023-11-26,101,2.2,5.4,-1.9,45.6,0.7,,1.6,5.83,raw,raw,raw,raw,raw
2023-11-27,101,3.9,6.9,1.2,86.1,1.1,4.1,0.0,1.21,raw,raw,raw,raw,raw
2023-11-28,101,2.2,5.9,-1.1,45.0,3.0,,6.4,9.75,raw,raw,raw,raw,raw
2023-11-29,101,-2.2,3.2,-6.9,62.6,1.8,,2.7,5.83,raw,raw,raw,raw,raw
2023-11-30,101,-4.7,-0.1,-9.0,47.1,1.9,,7.8,10.69,raw,raw,raw,raw,raw
2023-12-01,101,-4.8,2.5,-10.6,60.5,1.1,,7.7,10.85,raw,raw,raw,raw,raw
2023-12-02,101,-0.8,5.5,-9.4,65.4,1.3,,4.0,7.69,raw,raw,raw,raw,raw
2023-12-03,101,-0.7,7.2,-7.0,60.4,0.8,,7.7,10.26,raw,raw,raw,raw,raw
2023-12-04,101,-0.7,8.3,-6.9,71.8,0.6,,7.5,10.16,raw,raw,raw,raw,raw
2023-12-05,101,2.1,11.4,-3.7,74.8,0.5,,7.4,9.0,raw,raw,raw,raw,raw
2023-12-06,101,2.0,4.9,-3.0,89.8,0.7,6.7,0.0,2.39,raw,raw,raw,raw,raw
2023-12-07,101,4.6,10.2,-2.2,58.8,1.8,,5.3,8.26,raw,raw,raw,raw,raw
2023-12-08,101,8.8,15.8,-1.6,72.3,1.2,,4.6,7.49,raw,raw,raw,raw,raw
2023-12-09,101,12.8,16.4,7.0,72.1,1.6,,0.7,4.69,raw,raw,raw,raw,raw
2023-12-10,101,9.7,14.2,4.7,75.3,2.2,,5.0,7.34,raw,raw,raw,raw,raw
2023-12-11,101,7.2,10.9,3.4,80.4,2.7,14.4,0.0,0.99,raw,raw,raw,raw,raw
2023-12-12,101,3.5,7.8,-0.4,77.4,2.5,,2.7,5.58,raw,raw,raw,raw,raw
2023-12-13,101,4.2,10.6,-0.8,80.9,1.2,,5.9,8.63,raw,raw,raw,raw,raw
2023-12-14,101,5.5,6.2,4.4,86.9,2.5,17.1,0.0,1.21,raw,raw,raw,raw,raw
2023-12-15,101,3.3,4.8,2.4,87.4,2.1,36.7,0.0,1.32,raw,raw,raw,raw,raw
2023-12-16,101,-3.3,3.0,-9.9,61.0,3.8,0.9,1.5,5.17,raw,raw,raw,raw,raw
2023-12-17,101,-9.6,-4.8,-13.0,43.3,2.4,,7.7,10.08,raw,raw,raw,raw,raw
2023-12-18,101,-8.7,-4.6,-14.2,61.3,1.2,,3.2,7.01,raw,raw,raw,raw,raw
2023-12-19,101,-4.5,0.5,-9.4,68.1,1.2,,3.5,7.55,raw,raw,raw,raw,raw
2023-12-20,101,-6.4,-3.2,-11.1,55.4,2.5,0.1,5.5,8.18,raw,raw,raw,raw,raw
2023-12-21,101,-10.9,-6.8,-14.3,45.1,2.4,,7.7,9.72,raw,raw,raw,raw,raw
2023-12-22,101,-11.6,-6.8,-14.9,48.3,1.9,,7.7,9.71,raw,raw,raw,raw,raw
2023-12-23,101,-9.6,-2.0,-15.7,64.3,0.7,,7.6,10.06,raw,raw,raw,raw,raw
2023-12-24,101,-5.4,1.6,-10.9,72.9,0.9,,6.6,9.1,raw,raw,raw,raw,raw
2023-12-25,101,-3.1,1.2,-7.0,84.9,0.7,0.7,0.5,3.43,raw,raw,raw,raw,raw
2023-12-26,101,-0.8,6.7,-7.8,78.4,1.2,,5.6,7.98,raw,raw,raw,raw,raw
2023-12-27,101,-2.1,5.1,-6.4,84.6,0.6,,4.7,6.96,raw,raw,raw,raw,raw
2023-12-28,101,-2.4,5.1,-5.8,81.4,0.4,,3.9,6.1,raw,raw,raw,raw,raw
2023-12-29,101,-2.6,6.1,-8.0,79.8,0.5,,5.9,8.26,raw,raw,raw,raw,raw
2023-12-30,101,-2.0,-0.2,-5.7,92.9,0.4,9.9,0.0,0.84,raw,raw,raw,raw,raw
2023-12-31,101,1.7,5.4,-0.2,91.6,0.4,5.3,0.3,2.81,raw,raw,raw,raw,raw
2024-01-01,101,2.6,6.1,-0.1,84.5,0.6,,1.0,6.27,raw,raw,raw,raw,raw
2024-01-02,101,2.3,5.2,-0.6,71.9,1.3,,1.6,4.56,raw,raw,raw,raw,raw
2024-01-03,101,0.2,4.6,-4.2,83.3,0.7,,1.3,5.23,raw,raw,raw,raw,raw
2024-01-04,101,-0.9,2.8,-6.3,77.0,1.0,,1.7,4.76,raw,raw,raw,raw,raw
2024-01-05,101,3.9,9.1,-2.0,69.9,1.5,,2.8,5.55,raw,raw,raw,raw,raw
2024-01-06,101,-0.5,6.4,-5.8,68.1,1.2,,7.2,10.55,raw,raw,raw,raw,raw
2024-01-07,101,-3.9,0.6,-9.3,43.5,2.3,,7.8,10.47,raw,raw,raw,raw,raw
2024-01-08,101,-5.4,0.3,-12.3,51.6,1.1,,7.5,10.33,raw,raw,raw,raw,raw
2024-01-09,101,-2.5,-1.1,-3.9,79.4,0.5,1.8,0.0,1.36,raw,raw,raw,raw,raw
2024-01-10,101,-2.6,5.2,-7.3,81.4,0.9,,7.3,8.49,raw,raw,raw,raw,raw
2024-01-11,101,0.3,3.3,-6.0,73.3,2.0,,2.3,5.9,raw,raw,raw,raw,raw
2024-01-12,101,-0.7,5.9,-5.7,63.8,1.3,,7.8,10.32,raw,raw,raw,raw,raw
2024-01-13,101,-3.0,5.6,-8.9,63.9,0.6,,7.9,10.62,raw,raw,raw,raw,raw
2024-01-14,101,-4.1,-0.7,-8.6,87.0,0.6,2.7,1.0,1.87,raw,raw,raw,raw,raw
2024-01-15,101,-4.9,2.1,-9.9,68.9,0.9,,6.3,9.34,raw,raw,raw,raw,raw
2024-01-16,101,-5.6,3.2,-12.0,69.9,0.6,,7.6,10.71,raw,raw,raw,raw,raw
2024-01-17,101,-2.6,0.4,-8.9,85.3,0.3,4.5,1.0,3.73,raw,raw,raw,raw,raw
2024-01-18,101,3.5,8.9,-0.2,78.0,2.0,0.2,5.0,8.96,raw,raw,raw,raw,raw
2024-01-19,101,3.8,5.9,2.4,63.4,3.3,,0.3,5.17,raw,raw,raw,raw,raw
2024-01-20,101,2.3,4.4,0.2,65.1,3.1,0.1,0.0,2.73,raw,raw,raw,raw,raw
2024-01-21,101,2.2,4.6,-0.3,68.9,1.7,,0.0,4.41,raw,raw,raw,raw,raw
2024-01-22,101,-7.2,1.7,-12.2,58.6,3.8,,6.6,10.04,raw,raw,raw,raw,raw
2024-01-23,101,-11.7,-7.7,-14.4,48.1,2.7,,8.1,10.98,raw,raw,raw,raw,raw
2024-01-24,101,-10.1,-3.9,-16.1,57.5,1.1,,8.2,11.67,raw,raw,raw,raw,raw
2024-01-25,101,-7.3,-0.1,-14.3,56.8,1.0,,8.2,12.05,raw,raw,raw,raw,raw
2024-01-26,101,-4.4,4.6,-11.3,59.9,0.8,,8.2,12.56,raw,raw,raw,raw,raw
2024-01-27,101,-3.3,5.2,-9.6,67.3,0.9,,7.5,11.66,raw,raw,raw,raw,raw
2024-01-28,101,-3.1,3.4,-7.7,67.9,1.1,,8.0,12.11,raw,raw,raw,raw,raw
2024-01-29,101,-3.1,5.0,-10.1,66.8,0.8,,8.2,12.35,raw,raw,raw,raw,raw
2024-01-30,101,-2.2,7.1,-9.1,64.0,0.6,,8.3,12.52,raw,raw,raw,raw,raw
2024-01-31,101,1.3,11.0,-5.4,59.5,0.7,,8.3,11.63,raw,raw,raw,raw,raw
2024-02-01,101,0.5,7.8,-6.0,67.8,2.2,,7.1,11.34,raw,raw,raw,raw,raw
2024-02-02,101,1.9,8.2,-2.6,60.1,1.7,,5.7,11.93,raw,raw,raw,raw,raw
2024-02-03,101,2.4,7.8,-3.6,64.3,1.5,,0.7,7.15,raw,raw,raw,raw,raw
2024-02-04,101,5.6,11.5,0.0,58.8,2.3,,7.7,11.9,raw,raw,raw,raw,raw
2024-02-05,101,2.0,4.7,-1.1,71.4,3.0,1.2,0.0,3.6,raw,raw,raw,raw,raw
2024-02-06,101,1.2,5.4,-1.6,71.5,1.6,,1.5,7.51,raw,raw,raw,raw,raw
2024-02-07,101,0.2,5.1,-4.7,73.4,0.9,,3.0,7.81,raw,raw,raw,raw,raw
2024-02-08,101,-1.3,5.9,-7.1,73.5,0.6,,6.1,11.1,raw,raw,raw,raw,raw
2024-02-09,101,-0.9,6.1,-6.4,69.3,1.3,,9.0,13.28,raw,raw,raw,raw,raw
2024-02-10,101,-0.9,6.8,-6.5,72.1,0.8,,4.9,8.79,raw,raw,raw,raw,raw
2024-02-11,101,-1.5,5.4,-7.4,73.3,1.3,,6.0,11.3,raw,raw,raw,raw,raw
2024-02-12,101,0.3,9.6,-6.6,67.9,0.8,,7.7,13.44,raw,raw,raw,raw,raw
2024-02-13,101,4.5,13.6,-2.5,70.8,0.8,,2.8,8.14,raw,raw,raw,raw,raw
2024-02-14,101,9.2,17.3,2.9,70.6,0.8,,4.6,9.09,raw,raw,raw,raw,raw
2024-02-15,101,4.6,11.2,-0.4,82.9,1.5,14.8,0.0,1.55,raw,raw,raw,raw,raw
2024-02-16,101,0.7,5.7,-3.1,74.6,0.9,,5.0,10.94,raw,raw,raw,raw,raw
2024-02-17,101,1.8,10.0,-3.8,80.0,0.9,,6.0,11.9,raw,raw,raw,raw,raw
2024-02-18,101,2.9,6.9,-2.6,85.1,0.8,6.6,0.6,5.85,raw,raw,raw,raw,raw
2024-02-19,101,7.0,8.9,4.8,95.8,0.5,18.1,0.0,2.01,raw,raw,raw,raw,raw
2024-02-20,101,4.9,8.6,2.2,73.8,2.9,1.7,0.0,3.0,raw,raw,raw,raw,raw
2024-02-21,101,1.1,3.7,-0.6,85.9,2.4,6.9,0.0,2.64,raw,raw,raw,raw,raw
2024-02-22,101,0.0,1.6,-1.3,68.9,2.9,1.0,0.0,4.19,raw,raw,raw,raw,raw
2024-02-23,101,0.6,5.0,-3.4,62.5,2.9,0.4,8.5,16.41,raw,raw,raw,raw,raw
2024-02-24,101,0.7,6.4,-4.8,70.3,1.9,1.9,5.8,13.26,raw,raw,raw,raw,raw
2024-02-25,101,1.9,6.7,-1.4,82.5,0.8,1.7,2.2,9.22,raw,raw,raw,raw,raw
2024-02-26,101,2.3,8.2,-3.0,70.8,1.6,,7.3,15.52,raw,raw,raw,raw,raw
2024-02-27,101,2.4,8.3,-3.4,64.0,1.0,,7.4,13.54,raw,raw,raw,raw,raw
2024-02-28,101,3.9,9.9,-1.5,66.4,0.8,,3.2,10.56,raw,raw,raw,raw,raw
2024-02-29,101,3.9,9.0,-0.3,65.9,0.9,,0.0,6.61,raw,raw,raw,raw,raw
2024-03-01,101,-2.9,2.1,-7.7,30.6,3.3,,9.9,18.62,raw,raw,raw,raw,raw
2024-03-02,101,-2.3,3.1,-11.2,59.9,2.2,0.4,3.9,10.37,raw,raw,raw,raw,raw
2024-03-03,101,2.9,8.7,-4.2,64.6,1.7,1.2,6.1,13.25,raw,raw,raw,raw,raw
2024-03-04,101,3.1,11.6,-5.5,53.0,0.3,,9.2,17.7,raw,raw,raw,raw,raw
2024-03-05,101,5.2,11.5,1.1,55.6,2.4,,1.1,7.7,raw,raw,raw,raw,raw
2024-03-06,101,3.1,7.1,-0.9,64.1,2.3,,0.5,9.63,raw,raw,raw,raw,raw
2024-03-07,101,1.7,7.2,-1.4,77.4,1.7,0.4,2.2,8.43,raw,raw,raw,raw,raw
2024-03-08,101,0.9,7.8,-6.1,51.8,1.7,,9.5,18.79,raw,raw,raw,raw,raw
2024-03-09,101,1.0,8.0,-6.7,48.0,1.0,,10.3,19.45,raw,raw,raw,raw,raw
2024-03-10,101,3.1,11.6,-6.0,50.4,1.2,,10.1,18.84,raw,raw,raw,raw,raw
2024-03-11,101,3.2,9.8,-1.9,57.1,0.3,,1.1,8.14,raw,raw,raw,raw,raw
2024-03-12,101,3.9,9.4,-1.3,67.1,0.7,,1.5,8.43,raw,raw,raw,raw,raw
2024-03-13,101,5.1,13.4,-4.1,54.4,2.8,,9.8,17.96,raw,raw,raw,raw,raw
2024-03-14,101,7.1,15.3,-2.7,47.9,1.5,,8.1,16.98,raw,raw,raw,raw,raw
2024-03-15,101,8.8,17.5,-1.6,47.9,1.8,,10.1,17.21,raw,raw,raw,raw,raw
2024-03-16,101,10.3,18.3,0.7,49.1,1.2,,7.1,15.01,raw,raw,raw,raw,raw
2024-03-17,101,10.3,14.9,4.8,36.9,2.8,,8.3,17.0,raw,raw,raw,raw,raw
2024-03-18,101,6.4,14.1,-2.7,35.6,1.6,,10.1,19.11,raw,raw,raw,raw,raw
2024-03-19,101,4.9,7.9,2.7,59.3,1.8,2.8,0.2,4.42,raw,raw,raw,raw,raw
2024-03-20,101,2.8,8.7,-1.6,62.6,1.7,2.3,5.3,14.33,raw,raw,raw,raw,raw
2024-03-21,101,4.0,11.5,-5.0,53.4,1.1,,10.0,19.04,raw,raw,raw,raw,raw
2024-03-22,101,8.1,15.5,0.8,64.5,1.4,18.8,4.8,12.03,raw,raw,raw,raw,raw
2024-03-23,101,11.9,19.4,6.5,69.0,1.0,2.1,8.8,19.11,raw,raw,raw,raw,raw
2024-03-24,101,13.9,22.3,5.3,43.9,2.1,,8.8,18.19,raw,raw,raw,raw,raw
2024-03-25,101,8.6,12.8,5.6,65.9,2.8,3.7,0.0,5.57,raw,raw,raw,raw,raw
2024-03-26,101,5.1,10.1,1.9,77.9,1.7,11.0,2.2,11.66,raw,raw,raw,raw,raw
2024-03-27,101,8.5,16.4,0.6,70.9,1.2,,6.8,17.4,raw,raw,raw,raw,raw
2024-03-28,101,9.3,10.3,7.6,81.4,0.8,1.4,0.0,2.9,raw,raw,raw,raw,raw
2024-03-29,101,8.0,12.6,5.9,62.3,2.6,0.2,1.2,6.51,raw,raw,raw,raw,raw
2024-03-30,101,6.6,15.8,-1.7,57.6,1.4,,5.3,13.26,raw,raw,raw,raw,raw
2024-03-31,101,8.9,17.8,-1.0,48.3,1.0,,8.5,20.29,raw,raw,raw,raw,raw
2024-04-01,101,11.0,19.5,0.8,42.9,1.6,,10.9,21.61,raw,raw,raw,raw,raw
2024-04-02,101,13.7,24.5,2.2,43.1,1.0,,9.0,20.63,raw,raw,raw,raw,raw
2024-04-03,101,13.9,18.8,10.0,51.6,2.5,,0.0,7.71,raw,raw,raw,raw,raw
2024-04-04,101,13.0,17.5,9.9,40.6,2.8,,2.9,14.56,raw,raw,raw,raw,raw
2024-04-05,101,12.7,19.1,6.5,51.8,1.4,,4.4,14.74,raw,raw,raw,raw,raw
2024-04-06,101,12.3,19.9,4.0,55.4,1.6,,6.7,16.08,raw,raw,raw,raw,raw
2024-04-07,101,14.1,24.0,3.3,48.0,1.2,,11.1,22.19,raw,raw,raw,raw,raw
2024-04-08,101,15.8,23.9,6.9,47.9,1.0,,4.4,15.63,raw,raw,raw,raw,raw
2024-04-09,101,12.1,16.9,8.7,28.0,3.9,,11.5,24.37,raw,raw,raw,raw,raw
2024-04-10,101,12.5,19.9,3.4,51.5,1.4,,4.8,17.2,raw,raw,raw,raw,raw
2024-04-11,101,13.4,19.4,9.7,68.3,0.9,0.2,2.1,10.14,raw,raw,raw,raw,raw
2024-04-12,101,15.5,25.0,6.2,61.0,1.2,,9.5,22.26,raw,raw,raw,raw,raw
2024-04-13,101,17.7,28.3,7.3,49.0,1.0,,11.6,23.8,raw,raw,raw,raw,raw
2024-04-14,101,19.4,30.4,8.7,45.3,1.0,,11.3,23.36,raw,raw,raw,raw,raw
2024-04-15,101,14.5,18.1,11.2,77.9,1.2,18.8,0.1,4.76,raw,raw,raw,raw,raw
2024-04-16,101,14.3,18.6,10.3,72.1,2.3,0.2,6.1,18.08,raw,raw,raw,raw,raw
2024-04-17,101,14.4,22.8,6.9,64.3,1.2,,8.8,22.5,raw,raw,raw,raw,raw
2024-04-18,101,17.3,26.5,7.2,53.6,1.2,,11.2,23.71,raw,raw,raw,raw,raw
2024-04-19,101,17.6,25.8,7.5,53.5,1.3,,9.6,22.66,raw,raw,raw,raw,raw
2024-04-20,101,13.5,15.9,12.1,82.9,1.5,4.1,0.0,4.09,raw,raw,raw,raw,raw
2024-04-21,101,15.2,18.3,12.1,67.3,2.4,,0.0,7.35,raw,raw,raw,raw,raw
2024-04-22,101,15.9,21.5,11.9,57.3,2.6,,4.5,15.23,raw,raw,raw,raw,raw
2024-04-23,101,14.0,19.5,9.4,64.8,3.6,0.6,7.8,22.34,raw,raw,raw,raw,raw
2024-04-24,101,12.4,15.7,10.0,80.1,1.4,7.5,0.3,10.33,raw,raw,raw,raw,raw
2024-04-25,101,15.7,22.3,10.9,66.3,1.3,,7.1,21.29,raw,raw,raw,raw,raw
2024-04-26,101,16.6,25.6,8.5,64.9,0.9,,8.3,19.65,raw,raw,raw,raw,raw
2024-04-27,101,18.0,28.2,8.6,56.1,1.2,,12.0,26.01,raw,raw,raw,raw,raw
2024-04-28,101,19.3,28.8,9.3,52.1,1.7,,10.8,23.88,raw,raw,raw,raw,raw
2024-04-29,101,17.2,22.2,13.2,49.8,3.1,,9.5,21.63,raw,raw,raw,raw,raw
2024-04-30,101,15.5,23.1,10.1,62.5,2.0,,2.0,13.78,raw,raw,raw,raw,raw
2024-05-01,101,16.5,22.9,10.7,40.6,2.1,,10.0,25.14,raw,raw,raw,raw,raw
2024-05-02,101,16.6,25.4,7.0,52.5,1.3,,12.7,26.58,raw,raw,raw,raw,raw
2024-05-03,101,18.2,28.4,8.0,52.3,1.1,,12.5,27.06,raw,raw,raw,raw,raw
2024-05-04,101,20.2,28.9,9.8,50.9,1.3,,12.5,24.99,raw,raw,raw,raw,raw
2024-05-05,101,17.2,18.2,15.8,84.0,1.0,35.7,0.0,2.65,raw,raw,raw,raw,raw
2024-05-06,101,14.7,17.8,13.3,88.9,1.4,10.0,0.0,4.37,raw,raw,raw,raw,raw
2024-05-07,101,12.8,16.5,8.6,71.0,2.3,4.3,0.0,10.88,raw,raw,raw,raw,raw
2024-05-08,101,13.9,21.8,5.6,59.9,1.5,,12.9,28.65,raw,raw,raw,raw,raw
2024-05-09,101,15.4,22.7,6.8,59.1,1.9,,11.2,23.41,raw,raw,raw,raw,raw
2024-05-10,101,17.2,24.8,9.0,53.8,1.6,,9.9,25.36,raw,raw,raw,raw,raw
2024-05-11,101,15.8,21.5,8.4,75.4,1.5,22.4,0.5,7.22,raw,raw,raw,raw,raw
2024-05-12,101,15.5,22.4,8.8,65.3,1.3,,9.4,25.37,raw,raw,raw,raw,raw
2024-05-13,101,16.8,24.9,8.0,57.5,1.3,,12.8,28.32,raw,raw,raw,raw,raw
2024-05-14,101,17.7,25.7,8.9,51.5,1.7,,12.8,28.28,raw,raw,raw,raw,raw
2024-05-15,101,12.9,22.6,7.6,72.3,1.9,38.5,6.2,15.18,raw,raw,raw,raw,raw
2024-05-16,101,13.2,20.2,7.6,60.4,1.8,0.1,7.6,25.39,raw,raw,raw,raw,raw
2024-05-17,101,15.5,24.4,6.3,66.0,1.4,,10.9,22.93,raw,raw,raw,raw,raw
2024-05-18,101,18.8,26.5,9.5,66.5,1.4,,11.5,27.6,raw,raw,raw,raw,raw
2024-05-19,101,20.8,28.3,12.7,60.5,1.6,,10.1,25.79,raw,raw,raw,raw,raw
2024-05-20,101,18.5,23.0,15.3,73.3,1.0,0.5,0.6,8.05,raw,raw,raw,raw,raw
2024-05-21,101,20.5,27.7,15.2,60.8,1.6,,12.6,29.44,raw,raw,raw,raw,raw
2024-05-22,101,20.1,27.1,12.9,65.1,1.8,,11.2,27.33,raw,raw,raw,raw,raw
2024-05-23,101,21.0,28.2,12.8,58.5,1.8,,13.0,28.79,raw,raw,raw,raw,raw
2024-05-24,101,18.7,22.3,15.4,72.1,1.5,0.0,0.7,11.05,raw,raw,raw,raw,raw
2024-05-25,101,18.9,24.3,14.9,66.4,1.6,,1.1,15.24,raw,raw,raw,raw,raw
2024-05-26,101,19.5,24.9,15.4,74.5,1.5,6.3,3.4,13.83,raw,raw,raw,raw,raw
2024-05-27,101,17.8,22.7,12.9,57.4,2.7,,7.3,22.59,raw,raw,raw,raw,raw
2024-05-28,101,17.7,24.0,11.0,57.8,1.9,,12.4,29.68,raw,raw,raw,raw,raw
2024-05-29,101,19.0,27.7,10.1,58.9,1.4,,12.7,27.6,raw,raw,raw,raw,raw
2024-05-30,101,18.5,23.9,12.6,65.1,1.0,,0.9,13.34,raw,raw,raw,raw,raw
2024-05-31,101,20.8,26.3,14.5,54.1,2.1,,10.1,27.53,raw,raw,raw,raw,raw
2024-06-01,101,20.5,25.8,16.8,55.9,1.7,0.0,7.8,21.28,raw,raw,raw,raw,raw
2024-06-02,101,19.1,24.7,12.4,59.5,1.5,0.0,7.8,21.9,raw,raw,raw,raw,raw
2024-06-03,101,19.2,26.2,12.0,52.5,2.3,,13.3,29.17,raw,raw,raw,raw,raw
2024-06-04,101,20.5,28.6,11.2,53.0,1.7,,13.4,29.95,raw,raw,raw,raw,raw
2024-06-05,101,22.5,30.7,13.8,58.4,1.2,,11.0,27.12,raw,raw,raw,raw,raw
2024-06-06,101,23.0,30.9,16.7,58.3,1.2,0.0,10.4,26.79,raw,raw,raw,raw,raw
2024-06-07,101,21.9,28.4,14.6,62.5,1.1,0.1,7.2,20.08,raw,raw,raw,raw,raw
2024-06-08,101,19.5,23.6,17.5,84.0,1.1,19.1,1.9,9.96,raw,raw,raw,raw,raw
2024-06-09,101,23.0,28.8,17.6,66.1,1.3,,10.8,27.07,raw,raw,raw,raw,raw
2024-06-10,101,23.9,29.9,16.5,66.6,1.4,,9.1,17.18,raw,raw,raw,raw,raw
2024-06-11,101,25.2,31.2,19.4,62.8,1.4,,9.4,25.18,raw,raw,raw,raw,raw
2024-06-12,101,24.2,31.7,16.4,62.1,1.4,,9.3,25.76,raw,raw,raw,raw,raw
2024-06-13,101,25.3,33.4,17.4,58.0,1.0,,12.6,28.22,raw,raw,raw,raw,raw
2024-06-14,101,25.7,33.1,17.3,55.1,1.3,,10.7,25.58,raw,raw,raw,raw,raw
2024-06-15,101,23.0,28.0,19.4,72.3,1.2,3.0,4.3,15.26,raw,raw,raw,raw,raw
2024-06-16,101,23.4,29.4,16.6,58.9,1.6,,11.5,28.36,raw,raw,raw,raw,raw
2024-06-17,101,23.1,30.6,14.6,52.5,1.5,,12.9,27.49,raw,raw,raw,raw,raw
2024-06-18,101,24.8,33.3,14.5,52.9,1.1,,13.6,28.16,raw,raw,raw,raw,raw
2024-06-19,101,26.6,35.5,17.8,55.0,0.8,,12.9,28.38,raw,raw,raw,raw,raw
2024-06-20,101,27.0,35.2,18.9,56.5,0.9,,11.5,26.09,raw,raw,raw,raw,raw
2024-06-21,101,27.1,34.8,18.6,57.4,1.1,,13.0,27.31,raw,raw,raw,raw,raw
2024-06-22,101,22.9,25.4,21.5,82.3,1.2,15.6,0.0,3.87,raw,raw,raw,raw,raw
2024-06-23,101,24.8,30.3,21.0,74.8,1.4,4.5,6.2,20.23,raw,raw,raw,raw,raw
2024-06-24,101,24.2,28.9,19.8,67.3,2.0,0.0,8.7,21.09,raw,raw,raw,raw,raw
2024-06-25,101,22.1,26.2,16.4,61.1,2.0,,7.4,20.04,raw,raw,raw,raw,raw
2024-06-26,101,23.4,30.1,15.4,64.4,1.1,,13.6,29.59,raw,raw,raw,raw,raw
2024-06-27,101,24.2,31.6,17.4,62.8,1.3,,11.7,25.47,raw,raw,raw,raw,raw
2024-06-28,101,25.1,32.8,16.4,59.3,1.1,,13.1,28.05,raw,raw,raw,raw,raw
2024-06-29,101,25.4,32.7,18.2,68.3,1.1,26.6,8.5,22.34,raw,raw,raw,raw,raw
2024-06-30,101,23.1,24.6,22.1,87.5,1.5,72.9,0.4,5.18,raw,raw,raw,raw,raw
2024-07-01,101,25.4,30.4,21.0,73.9,1.0,,6.1,19.49,raw,raw,raw,raw,raw
2024-07-02,101,22.1,23.8,21.1,88.3,1.9,33.9,0.0,2.66,raw,raw,raw,raw,raw
2024-07-03,101,23.9,26.3,21.0,77.5,1.7,6.0,0.1,8.0,raw,raw,raw,raw,raw
2024-07-04,101,25.6,30.2,20.9,74.8,1.5,5.1,4.8,19.41,raw,raw,raw,raw,raw
2024-07-05,101,24.6,27.9,21.7,72.0,2.8,10.2,8.2,25.49,raw,raw,raw,raw,raw
2024-07-06,101,24.0,29.0,20.6,82.3,1.3,4.5,0.0,5.88,raw,raw,raw,raw,raw
2024-07-07,101,24.3,27.4,21.0,79.3,1.5,4.9,1.3,13.5,raw,raw,raw,raw,raw
2024-07-08,101,23.7,25.2,22.6,90.9,0.9,32.6,0.0,5.31,raw,raw,raw,raw,raw
2024-07-09,101,24.5,28.4,22.0,83.3,1.0,0.0,0.4,10.8,raw,raw,raw,raw,raw
2024-07-10,101,25.9,31.0,21.9,75.0,1.1,2.1,7.8,23.42,raw,raw,raw,raw,raw
2024-07-11,101,25.7,31.7,21.0,75.5,1.1,,7.0,22.41,raw,raw,raw,raw,raw
2024-07-12,101,26.1,31.0,22.4,76.0,0.6,,6.7,20.91,raw,raw,raw,raw,raw
2024-07-13,101,26.5,32.9,22.6,73.3,1.3,,8.5,21.56,raw,raw,raw,raw,raw
2024-07-14,101,25.7,31.0,21.1,67.6,2.0,,5.2,21.17,raw,raw,raw,raw,raw
2024-07-15,101,26.4,31.2,21.6,67.5,2.0,0.4,10.1,23.85,raw,raw,raw,raw,raw
2024-07-16,101,26.2,31.8,22.6,76.5,1.6,25.4,4.7,19.29,raw,raw,raw,raw,raw
2024-07-17,101,23.5,25.6,22.1,92.9,0.7,82.4,0.1,3.1,raw,raw,raw,raw,raw
2024-07-18,101,23.5,24.9,22.8,93.0,1.3,83.6,0.0,2.47,raw,raw,raw,raw,raw
2024-07-19,101,26.6,32.2,21.6,76.1,0.5,,9.5,24.6,raw,raw,raw,raw,raw
2024-07-20,101,25.8,29.8,22.3,80.9,0.9,19.0,1.2,12.27,raw,raw,raw,raw,raw
